"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="1437","勤益控","27.9","+0.15","+0.54","2018","18'06/28","0.5","19.7","19.2","+8.7","+45.3","+8.2","217","18'07/26","0.5","19.25","18.35","+9.55","+49.7","+8.65","43"
="1438","三地開發","30.4","-0.05","-0.16","2018","","0","","","","","","","","0","","","","","",""
="1439","雋揚","22.4","+0.05","+0.22","2018","","0","","","","","","","","0","","","","","",""
="1440","南紡","16","-0.15","-0.93","2018","18'08/09","0.36","13.6","13.25","+2.75","+20.8","+2.4","8","","0","","","","","",""
="1441","大東","8.08","0","0","2018","","0","","","","","","","","0","","","","","",""
="1442","名軒","31.9","+0.05","+0.16","2018","18'08/14","1.8","19.6","17.8","+14.1","+79.2","+12.3","335","","0","","","","","",""
="1443","立益物流","28.45","+0.05","+0.18","2018","","0","","","","","","","","0","","","","","",""
="1444","力麗","11.05","-0.15","-1.34","2018","18'07/05","0.5","10.55","10.05","+1","+9.95","+0.5","20","","0","","","","","",""
="1445","大宇","18.9","+0.05","+0.27","2018","18'08/21","0.2","8.02","7.82","+11.08","+142","+10.88","4","","0","","","","","",""
="1446","宏和","37.45","+1","+2.74","2018","18'08/30","0.3","25.8","25.5","+11.95","+46.9","+11.65","13","","0","","","","","",""
="1447","力鵬","7.88","-0.07","-0.88","2018","","0","","","","","","","","0","","","","","",""
="1449","佳和","19.8","+1.8","+10","2018","","0","","","","","","","","0","","","","","",""
="1451","年興","20.05","+0.05","+0.25","2018","18'06/28","1.5","25.05","23.55","-3.5","-14.9","-5","45","","0","","","","","",""
="1452","宏益","16.95","-0.05","-0.29","2018","18'07/09","1.4","20.1","18.7","-1.75","-9.36","-3.15","41","","0","","","","","",""
="1453","大將","14.7","+1.3","+9.7","2018","","0","","","","","","","","0","","","","","",""
="1454","台富","16.75","-0.05","-0.3","2018","18'08/20","0.2","8.1","7.9","+8.85","+112","+8.65","3","","0","","","","","",""
="1455","集盛","10.25","0","0","2018","18'07/12","0.4","10.1","9.7","+0.55","+5.67","+0.15","6","","0","","","","","",""
="1456","怡華","16.7","-0.2","-1.18","2018","","0","","","","","","","","0","","","","","",""
="1457","宜進","17.55","+0.05","+0.29","2018","18'07/05","0.7","14.9","14.2","+3.35","+23.6","+2.65","218","","0","","","","","",""
="1459","聯發","10.1","+0.18","+1.81","2018","18'07/25","0.1","8.53","8.43","+1.67","+19.8","+1.57","3","","0","","","","","",""
="1460","宏遠","8.78","-0.1","-1.13","2018","","0","","","","","","","18'08/23","0.2","14.25","13.95","-5.17","","-5.47","15"
="1463","強盛","14.65","-0.05","-0.34","2018","18'07/11","3","22.5","19.5","-4.85","-24.9","-7.85","1171","","0","","","","","",""
="1464","得力","15.3","-0.05","-0.33","2018","18'08/09","2.2","25.4","23.2","-7.9","-34.1","-10.1","192","","0","","","","","",""
="1465","偉全","14.15","-0.05","-0.35","2018","18'08/10","0.4","14.95","14.55","-0.4","-2.75","-0.8","31","","0","","","","","",""
="1466","聚隆","11.2","-0.1","-0.88","2018","","0","","","","","","","","0","","","","","",""
="1467","南緯","12.2","+0.05","+0.41","2018","","0","","","","","","","","0","","","","","",""
="1468","昶和","15.25","-0.3","-1.93","2018","","0","","","","","","","","0","","","","","",""
="1470","大統新創","19.65","-0.45","-2.24","2018","18'08/01","0.5","18.25","17.75","+1.9","+10.7","+1.4","13","","0","","","","","",""
="1471","首利","17.75","+1.15","+6.93","2018","","0","","","","","","","","0","","","","","",""
="1472","三洋實業","40.95","-0.15","-0.36","2018","","0","","","","","","","","0","","","","","",""
="1473","台南","24.6","+0.1","+0.41","2018","18'07/24","0.5","20.4","19.9","+4.7","+23.6","+4.2","3","","0","","","","","",""
="1474","弘裕","12.6","+0.05","+0.4","2018","18'07/30","0.6","12.5","11.9","+0.7","+5.88","+0.1","453","","0","","","","","",""
="1475","業旺","55.7","-0.4","-0.71","2018","","0","","","","","","","","0","","","","","",""
="1476","儒鴻","494","-0.5","-0.1","2018","18'07/09","9.5","355","345.5","+148.5","+43","+139","7","","0","","","","","",""
="1477","聚陽","305","-0.5","-0.16","2018","18'07/13","6","137.5","131.5","+173.5","+132","+167.5","7","","0","","","","","",""
="1503","士電","158.5","+7.5","+4.97","2018","18'07/30","1.3","41.15","39.85","+118.65","+298","+117.35","7","","0","","","","","",""
="1504","東元","52.7","+0.5","+0.96","2018","18'07/05","0.86","22.7","21.85","+30.85","+141","+30","187","","0","","","","","",""
="1506","正道","18.25","-0.3","-1.62","2018","","0","","","","","","","","0","","","","","",""
="1512","瑞利","14","0","0","2018","","0","","","","","","","","0","","","","","",""
="1513","中興電","135","+2.5","+1.89","2018","18'08/29","1","21.4","20.4","+114.6","+562","+113.6","26","","0","","","","","",""
="1514","亞力","61.2","-0.4","-0.65","2018","18'08/07","0.5","15.55","15.05","+46.15","+307","+45.65","157","","0","","","","","",""
="1515","力山","37.85","-1.4","-3.57","2018","18'07/12","1.2","40.05","38.85","-1","-2.57","-2.2","1","","0","","","","","",""
="1516","川飛","20.45","-0.15","-0.73","2018","","0","","","","","","","18'08/28","0.49","18.3","17.45","+3","","+2.15","1"
="1517","利奇","17.8","-0.45","-2.47","2018","18'09/06","0.2","10.65","10.45","+7.35","+70.3","+7.15","124","","0","","","","","",""
="1519","華城","179.5","+13.5","+8.13","2018","18'07/19","0.4","22.15","21.75","+157.75","+725","+157.35","8","","0","","","","","",""
="1521","大億","37.85","-0.35","-0.92","2018","18'07/05","5.2","80.8","75.6","-37.75","-49.9","-42.95","","","0","","","","","",""
="1522","堤維西","34.3","0","0","2018","18'07/26","1.6","32","30.4","+3.9","+12.8","+2.3","273","","0","","","","","",""
"1522A","堤維西甲特","46.5","0","0","","","","","","","","","","","","","","","","",""
="1524","耿鼎","22.55","-0.15","-0.66","2018","18'07/17","0.45","10.75","10.3","+12.25","+119","+11.8","24","","0","","","","","",""
="1525","江申","106.5","-4","-3.62","2018","18'07/31","2.4","70.8","68.4","+38.1","+55.7","+35.7","3","","0","","","","","",""
="1526","日馳","38.05","-0.2","-0.52","2018","18'08/30","1","33.85","32.85","+5.2","+15.8","+4.2","54","","0","","","","","",""
="1527","鑽全","41.9","+0.1","+0.24","2018","18'08/31","1.4","61.9","60.5","-18.6","-30.7","-20","142","","0","","","","","",""
="1528","恩德","16.2","-0.6","-3.57","2018","18'08/14","0.5","13.3","12.8","+3.4","+26.6","+2.9","11","","0","","","","","",""
="1529","樂事綠能","40.1","+0.35","+0.88","2018","","0","","","","","","","","0","","","","","",""
="1530","亞崴","33.3","-0.2","-0.6","2018","18'08/02","1.25","37.6","36.35","-3.05","-8.39","-4.3","5","","0","","","","","",""
="1531","高林股","14.75","-0.1","-0.67","2018","18'08/29","0.8","19.3","18.5","-3.75","-20.3","-4.55","1136","","0","","","","","",""
="1532","勤美","36.75","-0.6","-1.61","2018","18'07/17","1.5","29","27.5","+9.25","+33.6","+7.75","7","","0","","","","","",""
="1533","車王電","63.7","+0.2","+0.31","2018","18'08/27","0.3","35.25","34.95","+28.75","+82.3","+28.45","2","","0","","","","","",""
="1535","中宇","63.7","+1.1","+1.76","2018","18'07/12","1.25","39.6","38.35","+25.35","+66.1","+24.1","4","","0","","","","","",""
="1536","和大","68.2","-0.7","-1.02","2018","18'07/04","3.75","143","139.5","-71.3","-51.1","-74.8","3","","0","","","","","",""
="1537","廣隆","142.5","-0.5","-0.35","2018","18'08/21","9.5","154","144.5","-2","-1.38","-11.5","98","","0","","","","","",""
="1538","正峰","9.6","+0.05","+0.52","2018","","0","","","","","","","","0","","","","","",""
="1539","巨庭","28.1","-0.4","-1.4","2018","18'08/31","1","24.3","23.3","+4.8","+20.6","+3.8","2","","0","","","","","",""
="1540","喬福","18.3","-0.55","-2.92","2018","18'07/24","0.6","15.25","14.65","+3.65","+24.9","+3.05","6","","0","","","","","",""
="1541","錩泰","37.4","-0.35","-0.93","2018","18'08/24","1.5","35.35","33.85","+3.55","+10.5","+2.05","196","","0","","","","","",""
="1558","伸興","113","-0.5","-0.44","2018","18'07/09","8.5","129.5","121","-8","-6.61","-16.5","19","","0","","","","","",""
="1560","中砂","122.5","0","0","2018","18'07/03","3.5","70.7","67.2","+55.3","+82.3","+51.8","317","","0","","","","","",""
="1568","倉佑","24.55","-0.6","-2.39","2018","18'06/29","0.8","28.35","27.55","-3","-10.9","-3.8","623","","0","","","","","",""
="1582","信錦","59.7","-0.1","-0.17","2018","18'07/17","5","62.8","57.8","+1.9","+3.29","-3.1","71","","0","","","","","",""
="1583","程泰","71","+0.1","+0.14","2018","18'09/05","2.5","65.6","63.1","+7.9","+12.5","+5.4","602","","0","","","","","",""
="1587","吉茂","22.05","-0.2","-0.9","2018","18'07/20","0.44","19.45","19","+3.05","+16.1","+2.6","1","","0","","","","","",""
="1589","永冠-KY","63.6","-1.1","-1.7","2018","18'07/10","1.53","55.7","54.2","+9.4","+17.3","+7.9","3","","0","","","","","",""
="1590","亞德客-KY","1000","0","0","2018","18'08/30","7.44","305.5","298","+702","+236","+694.5","15","","0","","","","","",""
="1597","直得","69.8","-0.1","-0.14","2018","18'07/30","1","165.5","131.5","-61.7","-46.9","-95.7","","18'07/30","2.5","165.5","131.5","-61.7","-46.9","-95.7",""
="1598","岱宇","38.3","-0.55","-1.42","2018","18'06/28","0.5","34.8","34.3","+4","+11.7","+3.5","1","","0","","","","","",""
="1603","華電","37.65","-0.85","-2.21","2018","18'08/28","1","25.35","24.35","+13.3","+54.6","+12.3","11","","0","","","","","",""
="1604","聲寶","28.65","-1.05","-3.54","2018","18'08/22","0.2","13.55","13.35","+15.3","+115","+15.1","4","","0","","","","","",""
="1605","華新","41.35","+0.45","+1.1","2018","18'06/15","1","24.15","23.15","+18.2","+78.6","+17.2","695","","0","","","","","",""
="1608","華榮","21.85","-0.65","-2.89","2018","18'07/05","0.73","11.2","10.45","+11.4","+109","+10.65","534","","0","","","","","",""
="1609","大亞","39.4","+0.7","+1.81","2018","18'07/20","0.35","13.85","13.5","+25.9","+192","+25.55","7","","0","","","","","",""
="1611","中電","19.15","-0.05","-0.26","2018","18'07/12","1","11.55","10.55","+8.6","+81.5","+7.6","359","","0","","","","","",""
="1612","宏泰","26.3","-0.1","-0.38","2018","18'07/05","0.5","11.15","10.65","+15.65","+147","+15.15","287","","0","","","","","",""
="1614","三洋電","38.35","+0.05","+0.13","2018","18'07/13","0.7","24.25","23.55","+14.8","+62.8","+14.1","1","","0","","","","","",""
="1615","大山","39.9","0","0","2018","18'07/04","0.9","19.2","18.3","+21.6","+118","+20.7","375","","0","","","","","",""
="1616","億泰","10.25","-0.25","-2.38","2018","","0","","","","","","","","0","","","","","",""
="1617","榮星","16.4","-0.1","-0.61","2018","18'07/26","0.6","13.95","13.35","+3.05","+22.8","+2.45","19","","0","","","","","",""
="1618","合機","24.15","-0.9","-3.59","2018","18'07/17","0.3","9.38","9.08","+15.07","+166","+14.77","83","","0","","","","","",""
="1626","艾美特-KY","19.35","-0.9","-4.44","2018","18'07/27","0.1","20.1","20","-0.65","-3.25","-0.75","1","","0","","","","","",""
="1701","中化","24.9","-0.55","-2.16","2018","18'07/25","0.6","20.05","19.45","+5.45","+28","+4.85","8","","0","","","","","",""
="1702","南僑","46.8","-0.15","-0.32","2018","18'07/12","2.7","60","57.3","-10.5","-18.3","-13.2","681","","0","","","","","",""
="1707","葡萄王","164","-0.5","-0.3","2018","18'07/09","6.68","229","222.5","-58.5","-26.3","-65","3","","0","","","","","",""
="1708","東鹼","33.95","-0.65","-1.88","2018","18'07/13","1","28.25","27.25","+6.7","+24.6","+5.7","673","","0","","","","","",""
="1709","和益","24.55","-0.15","-0.61","2018","18'08/23","1.5","19.15","17.65","+6.9","+39.1","+5.4","645","","0","","","","","",""
="1710","東聯","20.9","-0.05","-0.24","2018","18'07/02","1.75","32.9","31.15","-10.25","-32.9","-12","7","","0","","","","","",""
="1711","永光","20.6","-0.45","-2.14","2018","18'07/05","0.5","18.2","17.7","+2.9","+16.4","+2.4","5","","0","","","","","",""
="1712","興農","35.5","+0.2","+0.57","2018","18'08/09","1","17.65","16.65","+18.85","+113","+17.85","32","","0","","","","","",""
="1713","國化","31.7","-0.3","-0.94","2018","18'07/11","0.44","17.95","17.5","+14.2","+81.1","+13.75","10","","0","","","","","",""
="1714","和桐","8.71","-0.04","-0.46","2018","18'10/26","0.3","6.9","6.6","+2.11","+32","+1.81","10","","0","","","","","",""
="1717","長興","31.25","-0.15","-0.48","2018","18'07/26","0.5","28.15","25.85","+5.4","+20.9","+3.1","364","18'07/26","0.7","28.15","25.85","+5.4","+20.9","+3.1","364"
="1718","中纖","8.02","-0.02","-0.25","2018","18'08/29","0.1","12.4","11.55","-3.53","-30.6","-4.38","648","18'08/29","0.65","12.4","11.55","-3.53","-30.6","-4.38","648"
="1720","生達","64.3","-1.2","-1.83","2018","18'08/02","1.6","34.6","33","+31.3","+94.8","+29.7","32","","0","","","","","",""
="1721","三晃","14.75","-0.15","-1.01","2018","18'07/17","0.2","10.2","10","+4.75","+47.5","+4.55","1","","0","","","","","",""
="1722","台肥","61.4","-0.7","-1.13","2018","18'08/23","2.1","43.5","41.4","+20","+48.3","+17.9","8","","0","","","","","",""
="1723","中碳","113.5","-0.5","-0.44","2018","18'07/19","4.6","149","144.5","-31","-21.5","-35.5","48","","0","","","","","",""
="1725","元禎","21.2","-0.1","-0.47","2018","18'07/30","0.83","17.5","16.65","+4.55","+27.3","+3.7","27","","0","","","","","",""
="1726","永記","75.1","-0.3","-0.4","2018","18'08/23","3.5","80.9","77.4","-2.3","-2.97","-5.8","22","","0","","","","","",""
="1727","中華化","32.35","-0.9","-2.71","2018","18'07/18","0.6","14.5","13.9","+18.45","+133","+17.85","35","","0","","","","","",""
="1730","花仙子","59.4","+0.1","+0.17","2018","18'07/26","2.27","56.4","54.1","+5.3","+9.8","+3","2","","0","","","","","",""
="1731","美吾華","22.05","-0.1","-0.45","2018","18'06/25","0.6","14.55","13.95","+8.1","+58.1","+7.5","15","","0","","","","","",""
="1732","毛寶","27","-0.4","-1.46","2018","","0","","","","","","","","0","","","","","",""
="1733","五鼎","26.55","-0.35","-1.3","2018","18'07/04","1.5","28.65","27.15","-0.6","-2.21","-2.1","24","","0","","","","","",""
="1734","杏輝","33.75","-0.2","-0.59","2018","18'07/23","0.2","21.55","21.35","+12.4","+58.1","+12.2","2","","0","","","","","",""
="1735","日勝化","16.9","-0.15","-0.88","2018","18'08/28","0.5","15.8","15.3","+1.6","+10.5","+1.1","1","","0","","","","","",""
="1736","喬山","77.2","+1","+1.31","2018","18'07/18","0.3","30.2","29.9","+47.3","+158","+47","1","","0","","","","","",""
="1737","臺鹽","35.35","-0.5","-1.39","2018","18'08/16","1.5","31.65","30.15","+5.2","+17.2","+3.7","33","","0","","","","","",""
="1752","南光","58.6","-1.5","-2.5","2018","18'08/23","1.6","35","33.4","+25.2","+75.4","+23.6","256","","0","","","","","",""
="1760","寶齡富錦","131","-0.5","-0.38","2018","18'06/19","1.5","99.6","98.1","+32.9","+33.5","+31.4","3","","0","","","","","",""
="1762","中化生","78.4","-2.9","-3.57","2018","18'07/24","0.5","25.2","24.7","+53.7","+217","+53.2","3","","0","","","","","",""
="1773","勝一","132","-2","-1.49","2018","18'06/07","4.6","91.4","86.8","+45.2","+52.1","+40.6","13","","0","","","","","",""
="1776","展宇","17","-0.1","-0.58","2018","18'09/17","1.5","21.5","20","-3","-15","-4.5","713","","0","","","","","",""
="1783","和康生","60.6","-2.4","-3.81","2018","18'07/24","0.15","29.4","29.25","+31.35","+107","+31.2","1","","0","","","","","",""
="1786","科妍","86.1","-1.5","-1.71","2018","18'06/14","0.2","79","78.8","+7.3","+9.26","+7.1","1","","0","","","","","",""
="1789","神隆","28.95","-0.5","-1.7","2018","18'07/26","0.48","31.7","31.2","-2.25","-7.21","-2.75","1","","0","","","","","",""
="1795","美時","290","+7","+2.47","2018","","0","","","","","","","","0","","","","","",""
="1802","台玻","17.9","-0.15","-0.83","2018","18'07/02","0.5","17.2","16.7","+1.2","+7.19","+0.7","24","","0","","","","","",""
="1805","寶徠","9.6","-0.08","-0.83","2018","","0","","","","","","","","0","","","","","",""
="1806","冠軍","10.5","-0.1","-0.94","2018","","0","","","","","","","","0","","","","","",""
="1808","潤隆","84.7","+1.7","+2.05","2018","18'07/18","3.54","58","54.5","+30.2","+55.4","+26.7","9","","0","","","","","",""
="1809","中釉","15.25","-0.2","-1.29","2018","18'07/18","0.2","13.75","13.55","+1.7","+12.5","+1.5","216","","0","","","","","",""
="1810","和成","22.8","-0.6","-2.56","2018","18'07/26","0.3","9.18","8.88","+13.92","+157","+13.62","6","","0","","","","","",""
="1817","凱撒衛","37.4","0","0","2018","18'08/09","2.3","42","39.7","-2.3","-5.79","-4.6","704","","0","","","","","",""
="1903","士紙","51.5","-0.7","-1.34","2018","","0","","","","","","","","0","","","","","",""
="1904","正隆","32.55","-0.25","-0.76","2018","18'07/12","0.7","17.1","16.4","+16.15","+98.5","+15.45","13","","0","","","","","",""
="1905","華紙","27.45","0","0","2018","18'07/19","0.5","10.6","10.1","+17.35","+172","+16.85","8","","0","","","","","",""
="1906","寶隆","15.9","-0.1","-0.62","2018","18'06/28","1","20.15","19.15","-3.25","-17","-4.25","2","","0","","","","","",""
="1907","永豐餘","36.3","-0.4","-1.09","2018","18'07/12","0.6","11.9","11.3","+25","+221","+24.4","12","","0","","","","","",""
="1909","榮成","16.3","-0.1","-0.61","2018","18'07/04","1.75","25.25","23.5","-7.2","-30.6","-8.95","4","","0","","","","","",""
="2002","中鋼","28.85","0","0","2018","18'07/26","0.88","24.8","23.9","+4.95","+20.7","+4.05","2","","0","","","","","",""
"2002A","中鋼特","45.1","-0.2","-0.44","2018","18'07/26","1.4","42.75","41.35","+3.75","+9.07","+2.35","17","","0","","","","","",""
="2006","東和鋼鐵","56.9","-0.3","-0.52","2018","18'06/29","1.4","24","22.6","+34.3","+152","+32.9","410","","0","","","","","",""
="2007","燁興","9.78","-0.18","-1.81","2018","","0","","","","","","","","0","","","","","",""
="2008","高興昌","19.7","0","0","2018","","0","","","","","","","","0","","","","","",""
="2009","第一銅","30.6","-0.4","-1.29","2018","","0","","","","","","","","0","","","","","",""
="2010","春源","17.85","-0.3","-1.65","2018","18'07/03","0.5","11.2","10.7","+7.15","+66.8","+6.65","60","","0","","","","","",""
="2012","春雨","25.95","-0.2","-0.76","2018","18'07/02","0.75","19.85","19.1","+6.85","+35.9","+6.1","30","","0","","","","","",""
="2013","中鋼構","55.2","-0.3","-0.54","2018","18'07/19","0.24","28.8","28.55","+26.65","+93.3","+26.4","1","","0","","","","","",""
="2014","中鴻","23.1","-0.25","-1.07","2018","","0","","","","","","","","0","","","","","",""
="2015","豐興","69.2","-1.3","-1.84","2018","18'07/06","3.5","58.3","54.8","+14.4","+26.3","+10.9","39","","0","","","","","",""
="2017","官田鋼","17","-0.3","-1.73","2018","18'06/12","0.45","11.15","10.25","+6.75","+65.9","+5.85","615","18'06/12","0.45","11.15","10.25","+6.75","+65.9","+5.85","615"
="2020","美亞","26.5","+1.2","+4.74","2018","18'07/13","1.42","15.8","14.4","+12.1","+84","+10.7","180","","0","","","","","",""
="2022","聚亨","9.43","-0.07","-0.74","2018","","0","","","","","","","","0","","","","","",""
="2023","燁輝","15.05","-0.1","-0.66","2018","18'08/23","0.2","10.5","10","+5.05","+50.5","+4.55","23","18'08/23","0.3","10.5","10","+5.05","+50.5","+4.55","23"
="2024","志聯","17.2","-0.05","-0.29","2018","18'06/28","0.8","11.05","10.25","+6.95","+67.8","+6.15","221","","0","","","","","",""
="2025","千興","5.3","+0.03","+0.57","2018","","0","","","","","","","","0","","","","","",""
="2027","大成鋼","47","-0.2","-0.42","2018","18'08/24","0.8","49.1","46.45","+0.55","+1.18","-2.1","19","18'08/24","0.4","49.1","46.45","+0.55","+1.18","-2.1","19"
="2028","威致","23.95","0","0","2018","","0","","","","","","","","0","","","","","",""
="2029","盛餘","25.3","-0.15","-0.59","2018","18'07/18","1.75","26","24.25","+1.05","+4.33","-0.7","661","","0","","","","","",""
="2030","彰源","20.8","-0.25","-1.19","2018","18'07/20","1","15.6","14.6","+6.2","+42.5","+5.2","595","","0","","","","","",""
="2031","新光鋼","43.15","-0.1","-0.23","2018","18'07/18","1.98","39.1","37.1","+6.05","+16.3","+4.05","46","","0","","","","","",""
="2032","新鋼","17.35","-0.15","-0.86","2018","18'07/06","0.1","9.95","9.85","+7.5","+76.1","+7.4","1","","0","","","","","",""
="2033","佳大","13.95","-0.15","-1.06","2018","18'07/25","0.2","11.15","10.95","+3","+27.4","+2.8","1","","0","","","","","",""
="2034","允強","28.9","-0.1","-0.34","2018","18'07/16","1.8","26.6","24.8","+4.1","+16.5","+2.3","54","","0","","","","","",""
="2038","海光","18.8","-0.35","-1.83","2018","","0","","","","","","","","0","","","","","",""
="2049","上銀","221","+0.5","+0.23","2018","18'07/23","3.5","310.5","298","-77","-25.8","-89.5","6","18'07/23","0.3","310.5","298","-77","-25.8","-89.5","6"
="2059","川湖","715","+22","+3.17","2018","18'08/29","5","406","401","+314","+78.3","+309","1","","0","","","","","",""
="2062","橋椿","22.95","0","0","2018","18'10/31","0.3","28.9","28.6","-5.65","-19.8","-5.95","1","","0","","","","","",""
="2069","運錩","18.65","-0.15","-0.8","2018","18'07/24","1.54","24","22.45","-3.8","-16.9","-5.35","29","","0","","","","","",""
="2101","南港","38.05","-0.25","-0.65","2018","18'05/21","0.71","25","24.3","+13.75","+56.6","+13.05","2","","0","","","","","",""
="2102","泰豐","18.15","-0.1","-0.55","2018","","0","","","","","","","","0","","","","","",""
="2103","台橡","25.2","-0.05","-0.2","2018","18'07/18","0.96","30.8","29.85","-4.65","-15.6","-5.6","2","","0","","","","","",""
="2104","國際中橡","20.55","-0.05","-0.24","2018","18'08/27","1.8","48.6","42.55","-22","-51.7","-28.05","","18'08/27","1","48.6","42.55","-22","-51.7","-28.05",""
="2105","正新","39.7","-0.05","-0.13","2018","18'07/13","1.8","46","44.2","-4.5","-10.2","-6.3","11","","0","","","","","",""
="2106","建大","31.3","-0.25","-0.79","2018","18'08/27","1.2","32","30.8","+0.5","+1.62","-0.7","254","","0","","","","","",""
="2107","厚生","20.8","-0.15","-0.72","2018","18'06/27","0.65","15.1","14.45","+6.35","+43.9","+5.7","63","","0","","","","","",""
="2108","南帝","36","-0.5","-1.37","2018","18'07/25","1","30.1","27.7","+8.3","+30","+5.9","11","18'07/25","0.5","30.1","27.7","+8.3","+30","+5.9","11"
="2109","華豐","14.7","-0.05","-0.34","2018","","0","","","","","","","","0","","","","","",""
="2114","鑫永銓","108","+1","+0.93","2018","18'07/12","5","95","90","+18","+20","+13","38","","0","","","","","",""
="2115","六暉-KY","31.35","-0.35","-1.1","2018","18'07/10","1.5","32.65","31.15","+0.2","+0.64","-1.3","4","","0","","","","","",""
="2201","裕隆","80.2","+0.2","+0.25","2018","18'07/18","0.58","21.25","20.65","+59.55","+288","+58.95","7","","0","","","","","",""
="2204","中華","93.5","-4","-4.1","2018","18'07/19","1.8","28.55","26.75","+66.75","+250","+64.95","170","","0","","","","","",""
="2206","三陽工業","80.8","-1.4","-1.7","2018","18'07/24","1.02","21.7","20.7","+60.1","+290","+59.1","198","","0","","","","","",""
="2207","和泰車","776","-1","-0.13","2018","18'07/17","12","273","261","+515","+197","+503","132","","0","","","","","",""
="2208","台船","24.1","-0.35","-1.43","2018","","0","","","","","","","","0","","","","","",""
="2211","長榮鋼","65","-0.2","-0.31","","","","","","","","","","","","","","","","",""
="2227","裕日車","197.5","-1","-0.5","2018","18'08/21","21","265.5","244.5","-47","-19.2","-68","168","","0","","","","","",""
="2228","劍麟","100.5","0","0","2018","18'08/01","5.24","89.9","84.7","+15.8","+18.7","+10.6","91","","0","","","","","",""
="2231","為升","168","+4","+2.44","2018","18'07/18","7.47","402.5","349.5","-181.5","-51.9","-234.5","","18'07/18","1.3","402.5","349.5","-181.5","-51.9","-234.5",""
="2233","宇隆","110.5","-1","-0.9","2018","18'09/28","3.76","105.5","83","+27.5","+33.1","+5","611","18'09/28","2.25","105.5","83","+27.5","+33.1","+5","611"
="2236","百達-KY","65.4","-1.4","-2.1","2018","18'09/10","0.76","38.6","35.15","+30.25","+86.1","+26.8","1074","18'09/10","0.76","38.6","35.15","+30.25","+86.1","+26.8","1074"
="2239","英利-KY","74.3","-4.6","-5.83","2018","18'07/04","3.9","165.5","161.5","-87.2","-54","-91.2","26","18'07/04","0","","","","","","26"
="2241","艾姆勒","38.55","+1.85","+5.04","2018","","0","","","","","","","","0","","","","","",""
="2243","宏旭-KY","16.25","-0.85","-4.97","2018","18'07/18","0.5","28.65","28.15","-11.9","-42.3","-12.4","1166","","0","","","","","",""
="2247","汎德永業","334","-5","-1.47","2018","18'08/29","8","220.5","","","","+113.5","121","","0","","","","","",""
="2250","IKKA-KY","70.6","-0.2","-0.28","","","","","","","","","","","","","","","","",""
="2301","光寶科","126.5","+6.5","+5.42","2018","18'08/10","2.92","39.85","36.95","+89.55","+242","+86.65","77","","0","","","","","",""
="2302","麗正","19.65","-0.3","-1.5","2018","","0","","","","","","","","0","","","","","",""
="2303","聯電","47.75","-0.75","-1.55","2018","18'07/10","0.71","17.65","16.95","+30.8","+182","+30.1","7","","0","","","","","",""
="2305","全友","21.4","-0.65","-2.95","2018","","0","","","","","","","","0","","","","","",""
="2308","台達電","363","+3.5","+0.97","2018","18'07/02","5","109.5","104.5","+258.5","+247","+253.5","28","","0","","","","","",""
="2312","金寶","15.95","+0.1","+0.63","2018","18'07/04","0.31","9.9","9.59","+6.36","+66.3","+6.05","17","","0","","","","","",""
="2313","華通","45.75","+0.15","+0.33","2018","18'07/10","1.2","31.15","29.95","+15.8","+52.8","+14.6","3","","0","","","","","",""
="2314","台揚","42.5","-0.9","-2.07","2018","18'07/10","0.2","25.05","24.85","+17.65","+71","+17.45","1","","0","","","","","",""
="2316","楠梓電","27.1","0","0","2018","","0","","","","","","","","0","","","","","",""
="2317","鴻海","107.5","+2.5","+2.38","2018","18'07/25","2","85.2","83.2","+24.3","+29.2","+22.3","10","","0","","","","","",""
="2321","東訊","19.2","+0.1","+0.52","2018","","0","","","","","","","","0","","","","","",""
="2323","中環","14.1","-0.7","-4.73","2018","","0","","","","","","","","0","","","","","",""
="2324","仁寶","29.55","+0.6","+2.07","2018","18'07/23","1.2","19.85","18.65","+10.9","+58.4","+9.7","184","","0","","","","","",""
="2327","國巨","497","+0.5","+0.1","2018","18'07/09","14.86","1175","968","-471","-48.7","-678","","18'07/09","1.98","1175","968","-471","-48.7","-678",""
="2328","廣宇","43.2","+1.4","+3.35","2018","18'08/29","0.8","21.5","20.7","+22.5","+109","+21.7","2","","0","","","","","",""
="2329","華泰","28.1","+0.1","+0.36","2018","","0","","","","","","","","0","","","","","",""
="2330","台積電","578","+1","+0.17","2018","18'06/25","8","227.5","219.5","+358.5","+163","+350.5","20","","0","","","","","",""
="2331","精英","30.35","-0.15","-0.49","2018","18'07/12","1","17.95","16.95","+13.4","+79.1","+12.4","557","","0","","","","","",""
="2332","友訊","21.45","-0.25","-1.15","2018","","0","","","","","","","","0","","","","","",""
="2337","旺宏","31.85","-0.1","-0.31","2018","18'08/24","1","33.25","31.6","+0.25","+0.79","-1.4","4","18'08/24","0.2","33.25","31.6","+0.25","+0.79","-1.4","4"
="2338","光罩","79.7","-0.6","-0.75","2018","","0","","","","","","","","0","","","","","",""
