"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="1341","富林-KY","67.8","-0.1","-0.15","2022","22'12/02","9.13","71.6","68.5","-0.7","-1.02","-3.8","109","","0","","","","","",""
="1342","八貫","114","-3","-2.56","2022","22'06/06","3","73.7","70.7","+43.3","+61.2","+40.3","60","","0","","","","","",""
="1402","遠東新","32.3","-0.15","-0.46","2022","22'07/28","1.5","31.75","30.25","+2.05","+6.78","+0.55","22","","0","","","","","",""
="1409","新纖","16.9","-0.05","-0.29","2022","22'08/30","1.4","19.3","17.9","-1","-5.59","-2.4","","","0","","","","","",""
="1410","南染","37.35","0","0","2022","22'07/18","1.3","34.15","32.85","+4.5","+13.7","+3.2","4","","0","","","","","",""
="1413","宏洲","9.17","-0.01","-0.11","2022","","0","","","","","","","","0","","","","","",""
="1414","東和","17.5","+0.05","+0.29","2022","22'07/12","0.54","16.75","16.2","+1.3","+8.02","+0.75","23","","0","","","","","",""
="1416","廣豐","10.9","-0.25","-2.24","2022","22'06/17","0.5","10.95","10.45","+0.45","+4.31","-0.05","157","","0","","","","","",""
="1417","嘉裕","13.65","-0.2","-1.44","2022","22'07/21","0.35","10.35","10","+3.65","+36.5","+3.3","16","","0","","","","","",""
="1418","東華","21.6","+0.65","+3.1","2022","","0","","","","","","","","0","","","","","",""
="1419","新紡","43.4","-0.1","-0.23","2022","22'08/11","1","40.7","39.7","+3.7","+9.32","+2.7","3","","0","","","","","",""
="1423","利華","23.8","-0.15","-0.63","2022","22'07/12","0.75","19.45","18.7","+5.1","+27.3","+4.35","43","","0","","","","","",""
="1432","大魯閣","17.6","-0.1","-0.56","2022","","0","","","","","","","","0","","","","","",""
="1434","福懋","27.5","-0.1","-0.36","2022","22'07/26","1","26.5","25.5","+2","+7.84","+1","10","","0","","","","","",""
="1436","華友聯","66.5","+0.1","+0.15","2022","22'07/26","4.15","61.9","57.7","+8.8","+15.3","+4.6","219","","0","","","","","",""
="1437","勤益控","27.9","+0.15","+0.54","2022","22'06/27","0.9","24.9","24","+3.9","+16.2","+3","29","","0","","","","","",""
="1438","三地開發","30.4","-0.05","-0.16","2022","","0","","","","","","","","0","","","","","",""
="1439","雋揚","22.4","+0.05","+0.22","2022","22'06/23","0.2","19.75","19.55","+2.85","+14.6","+2.65","1","","0","","","","","",""
="1440","南紡","16","-0.15","-0.93","2022","22'07/14","0.8","17.85","17.05","-1.05","-6.16","-1.85","3","","0","","","","","",""
="1441","大東","8.08","0","0","2022","","0","","","","","","","","0","","","","","",""
="1442","名軒","31.9","+0.05","+0.16","2022","22'08/02","1.2","22.85","21.65","+10.25","+47.3","+9.05","1","","0","","","","","",""
="1443","立益物流","28.45","+0.05","+0.18","2022","","0","","","","","","","","0","","","","","",""
="1444","力麗","11.05","-0.15","-1.34","2022","22'08/11","0.3","10.35","10.05","+1","+9.95","+0.7","1","","0","","","","","",""
="1445","大宇","18.9","+0.05","+0.27","2022","","0","","","","","","","","0","","","","","",""
="1446","宏和","37.45","+1","+2.74","2022","22'07/15","0.3","32.3","32","+5.45","+17","+5.15","1","","0","","","","","",""
="1447","力鵬","7.88","-0.07","-0.88","2022","","0","","","","","","","","0","","","","","",""
="1449","佳和","19.8","+1.8","+10","2022","","0","","","","","","","","0","","","","","",""
="1451","年興","20.05","+0.05","+0.25","2022","22'07/11","1","21.85","20.85","-0.8","-3.84","-1.8","9","","0","","","","","",""
="1452","宏益","16.95","-0.05","-0.29","2022","22'07/04","2","21.2","19.2","-2.25","-11.7","-4.25","200","","0","","","","","",""
="1453","大將","14.7","+1.3","+9.7","2022","","0","","","","","","","22'08/29","0.3","24.1","23.4","-8.7","","-9.4",""
="1454","台富","16.75","-0.05","-0.3","2022","22'07/14","0.5","13.2","12.7","+4.05","+31.9","+3.55","1","","0","","","","","",""
="1455","集盛","10.25","0","0","2022","22'08/09","0.8","11.3","10.5","-0.25","-2.38","-1.05","12","","0","","","","","",""
="1456","怡華","16.7","-0.2","-1.18","2022","22'06/16","1.5","18.75","17.25","-0.55","-3.19","-2.05","","","0","","","","","",""
="1457","宜進","17.55","+0.05","+0.29","2022","22'07/11","1","17.75","16.75","+0.8","+4.78","-0.2","25","","0","","","","","",""
="1459","聯發","10.1","+0.18","+1.81","2022","22'07/22","0.2","9.37","9.17","+0.93","+10.1","+0.73","11","","0","","","","","",""
="1460","宏遠","8.78","-0.1","-1.13","2022","","0","","","","","","","","0","","","","","",""
="1463","強盛","14.65","-0.05","-0.34","2022","22'08/01","0.4","14","13.6","+1.05","+7.72","+0.65","2","","0","","","","","",""
="1464","得力","15.3","-0.05","-0.33","2022","22'07/05","0.25","13.15","12.9","+2.4","+18.6","+2.15","1","","0","","","","","",""
="1465","偉全","14.15","-0.05","-0.35","2022","22'07/19","0.3","12.55","12.25","+1.9","+15.5","+1.6","6","","0","","","","","",""
="1466","聚隆","11.2","-0.1","-0.88","2022","22'08/24","1","13","12","-0.8","-6.67","-1.8","","","0","","","","","",""
="1467","南緯","12.2","+0.05","+0.41","2022","","0","","","","","","","","0","","","","","",""
="1468","昶和","15.25","-0.3","-1.93","2022","","0","","","","","","","","0","","","","","",""
="1470","大統新創","19.65","-0.45","-2.24","2022","22'07/28","0.8","19.45","18.65","+1","+5.36","+0.2","1","","0","","","","","",""
="1471","首利","17.75","+1.15","+6.93","2022","","0","","","","","","","","0","","","","","",""
="1472","三洋實業","40.95","-0.15","-0.36","2022","","0","","","","","","","","0","","","","","",""
="1473","台南","24.6","+0.1","+0.41","2022","22'07/28","0.1","20.6","20.5","+4.1","+20","+4","1","","0","","","","","",""
="1474","弘裕","12.6","+0.05","+0.4","2022","22'08/01","0.5","12.1","11.6","+1","+8.62","+0.5","9","","0","","","","","",""
="1475","業旺","55.7","-0.4","-0.71","2022","","0","","","","","","","","0","","","","","",""
="1476","儒鴻","494","-0.5","-0.1","2022","22'07/05","12","410","398","+96","+24.1","+84","1","","0","","","","","",""
="1477","聚陽","305","-0.5","-0.16","2022","22'04/14","9.5","192","182.5","+122.5","+67.1","+113","7","","0","","","","","",""
="1503","士電","158.5","+7.5","+4.97","2022","22'07/20","1.8","63.7","61.9","+96.6","+156","+94.8","7","","0","","","","","",""
="1504","東元","52.7","+0.5","+0.96","2022","22'06/15","1.35","29.75","28.4","+24.3","+85.6","+22.95","8","","0","","","","","",""
="1506","正道","18.25","-0.3","-1.62","2022","","0","","","","","","","","0","","","","","",""
="1512","瑞利","14","0","0","2022","","0","","","","","","","","0","","","","","",""
="1513","中興電","135","+2.5","+1.89","2022","22'07/25","2.8","54.8","52","+83","+160","+80.2","4","","0","","","","","",""
="1514","亞力","61.2","-0.4","-0.65","2022","22'08/29","0.75","36.2","33.75","+27.45","+81.3","+25","116","22'08/29","0.5","36.2","33.75","+27.45","+81.3","+25","116"
="1515","力山","37.85","-1.4","-3.57","2022","22'06/09","3","40.1","37.1","+0.75","+2.02","-2.25","217","","0","","","","","",""
="1516","川飛","20.45","-0.15","-0.73","2022","22'09/27","1.55","24","22.45","-2","-8.91","-3.55","8","","0","","","","","",""
="1517","利奇","17.8","-0.45","-2.47","2022","22'09/20","0.8","25.15","24.35","-6.55","-26.9","-7.35","3","","0","","","","","",""
="1519","華城","179.5","+13.5","+8.13","2022","22'07/29","1","37.75","36.75","+142.75","+388","+141.75","2","","0","","","","","",""
="1521","大億","37.85","-0.35","-0.92","2022","22'07/06","0.6","34.5","33.9","+3.95","+11.7","+3.35","2","","0","","","","","",""
="1522","堤維西","34.3","0","0","2022","22'07/14","0.5","27.95","27.45","+6.85","+25","+6.35","1","","0","","","","","",""
"1522A","堤維西甲特","46.5","0","0","2022","22'07/14","0.79","44.8","44","+2.5","+5.68","+1.7","7","","0","","","","","",""
="1524","耿鼎","22.55","-0.15","-0.66","2022","22'04/14","0.3","11.1","10.8","+11.75","+109","+11.45","6","","0","","","","","",""
="1525","江申","106.5","-4","-3.62","2022","22'07/28","2.1","59.5","57.4","+49.1","+85.5","+47","8","","0","","","","","",""
="1526","日馳","38.05","-0.2","-0.52","2022","22'11/21","4.4","46.5","44.7","-6.65","-14.9","-8.45","15","","0","","","","","",""
="1527","鑽全","41.9","+0.1","+0.24","2022","22'08/24","2.4","43.85","41.45","+0.45","+1.09","-1.95","121","","0","","","","","",""
="1528","恩德","16.2","-0.6","-3.57","2022","22'08/25","0.1","10.9","10.8","+5.4","+50","+5.3","1","","0","","","","","",""
="1529","樂事綠能","40.1","+0.35","+0.88","2022","22'09/07","0.2","18.65","17.25","+22.85","+132","+21.45","9","22'09/07","0.7","18.65","17.25","+22.85","+132","+21.45","9"
="1530","亞崴","33.3","-0.2","-0.6","2022","22'08/04","1.5","30.8","29.3","+4","+13.7","+2.5","5","","0","","","","","",""
="1531","高林股","14.75","-0.1","-0.67","2022","22'08/29","0.7","15.1","14.4","+0.35","+2.43","-0.35","160","","0","","","","","",""
="1532","勤美","36.75","-0.6","-1.61","2022","22'07/14","2.11","30.45","28.35","+8.4","+29.6","+6.3","51","","0","","","","","",""
="1533","車王電","63.7","+0.2","+0.31","2022","22'09/05","0.3","62","61.7","+2","+3.24","+1.7","153","","0","","","","","",""
="1535","中宇","63.7","+1.1","+1.76","2022","22'07/19","2.6","42.05","39.45","+24.25","+61.5","+21.65","14","","0","","","","","",""
="1536","和大","68.2","-0.7","-1.02","2022","22'06/28","1.36","67.2","65.8","+2.4","+3.65","+1","10","","0","","","","","",""
="1537","廣隆","142.5","-0.5","-0.35","2022","22'08/17","7","145.5","138.5","+4","+2.89","-3","","","0","","","","","",""
="1538","正峰","9.6","+0.05","+0.52","2022","","0","","","","","","","","0","","","","","",""
="1539","巨庭","28.1","-0.4","-1.4","2022","22'08/29","0.8","48.95","48.15","-20.05","-41.6","-20.85","2","","0","","","","","",""
="1540","喬福","18.3","-0.55","-2.92","2022","22'08/02","0.3","14.3","14","+4.3","+30.7","+4","5","","0","","","","","",""
="1541","錩泰","37.4","-0.35","-0.93","2022","22'08/25","2.5","41.4","38.9","-1.5","-3.86","-4","162","","0","","","","","",""
="1558","伸興","113","-0.5","-0.44","2022","22'07/28","8.5","139","130.5","-17.5","-13.4","-26","","","0","","","","","",""
="1560","中砂","122.5","0","0","2022","22'07/14","2.8","128.5","125.5","-3","-2.39","-6","1","","0","","","","","",""
="1568","倉佑","24.55","-0.6","-2.39","2022","22'06/09","0.3","25.95","25.65","-1.1","-4.29","-1.4","2","","0","","","","","",""
="1582","信錦","59.7","-0.1","-0.17","2022","22'07/08","5.3","65","59.7","0","0","-5.3","22","","0","","","","","",""
="1583","程泰","71","+0.1","+0.14","2022","22'08/11","2.5","62","59.5","+11.5","+19.3","+9","1","","0","","","","","",""
="1587","吉茂","22.05","-0.2","-0.9","2022","22'07/06","1","24.15","23.15","-1.1","-4.75","-2.1","3","","0","","","","","",""
="1589","永冠-KY","63.6","-1.1","-1.7","2022","22'08/04","0.6","55","54.4","+9.2","+16.9","+8.6","4","","0","","","","","",""
="1590","亞德客-KY","1000","0","0","2022","22'09/07","13.3","787","774","+226","+29.2","+213","4","","0","","","","","",""
="1597","直得","69.8","-0.1","-0.14","2022","22'06/14","1.5","82.3","80.8","-11","-13.6","-12.5","178","22'08/29","1","80","72.7","-2.9","-3.59","-10.2","65"
="1598","岱宇","38.3","-0.55","-1.42","2022","22'06/27","2.51","37.8","35.3","+3","+8.5","+0.5","1","","0","","","","","",""
="1603","華電","37.65","-0.85","-2.21","2022","22'08/29","0.5","26.7","26.2","+11.45","+43.7","+10.95","3","","0","","","","","",""
="1604","聲寶","28.65","-1.05","-3.54","2022","22'07/05","2.7","29.2","26.5","+2.15","+8.11","-0.55","245","","0","","","","","",""
="1605","華新","41.35","+0.45","+1.1","2022","22'06/21","1.6","40.6","39","+2.35","+6.03","+0.75","2","","0","","","","","",""
="1608","華榮","21.85","-0.65","-2.89","2022","22'07/07","1.5","15.45","13.95","+7.9","+56.6","+6.4","30","","0","","","","","",""
="1609","大亞","39.4","+0.7","+1.81","2022","22'08/29","0.35","23.35","21.7","+17.7","+81.6","+16.05","102","22'08/29","0.6","23.35","21.7","+17.7","+81.6","+16.05","102"
="1611","中電","19.15","-0.05","-0.26","2022","22'07/21","0.8","19.9","19.1","+0.05","+0.26","-0.75","181","","0","","","","","",""
="1612","宏泰","26.3","-0.1","-0.38","2022","22'07/08","2.8","20.9","18.1","+8.2","+45.3","+5.4","137","","0","","","","","",""
="1614","三洋電","38.35","+0.05","+0.13","2022","22'07/07","1.23","37","35.75","+2.6","+7.27","+1.35","80","","0","","","","","",""
="1615","大山","39.9","0","0","2022","22'07/19","2","32.85","30.85","+9.05","+29.3","+7.05","152","22'09/14","0.8","31.2","28.9","+11","+35.7","+8.7","91"
="1616","億泰","10.25","-0.25","-2.38","2022","","0","","","","","","","","0","","","","","",""
="1617","榮星","16.4","-0.1","-0.61","2022","22'07/28","0.82","16","15.15","+1.25","+8.25","+0.4","193","","0","","","","","",""
="1618","合機","24.15","-0.9","-3.59","2022","22'07/12","0.5","12.15","11.65","+12.5","+107","+12","8","","0","","","","","",""
="1626","艾美特-KY","19.35","-0.9","-4.44","2022","","0","","","","","","","","0","","","","","",""
="1701","中化","24.9","-0.55","-2.16","2022","22'07/25","0.9","22","21.1","+3.8","+18","+2.9","18","","0","","","","","",""
="1702","南僑","46.8","-0.15","-0.32","2022","22'06/02","2.2","47.7","45.5","+1.3","+2.86","-0.9","184","","0","","","","","",""
="1707","葡萄王","164","-0.5","-0.3","2022","22'06/15","6.1","143.5","137.5","+26.5","+19.3","+20.5","55","","0","","","","","",""
="1708","東鹼","33.95","-0.65","-1.88","2022","22'07/21","2","46.5","44.5","-10.55","-23.7","-12.55","2","","0","","","","","",""
="1709","和益","24.55","-0.15","-0.61","2022","22'08/24","1.7","26.1","24.4","+0.15","+0.61","-1.55","151","","0","","","","","",""
="1710","東聯","20.9","-0.05","-0.24","2022","22'07/01","0.7","18.7","18","+2.9","+16.1","+2.2","39","","0","","","","","",""
="1711","永光","20.6","-0.45","-2.14","2022","22'06/16","0.5","22.4","21.9","-1.3","-5.94","-1.8","210","","0","","","","","",""
="1712","興農","35.5","+0.2","+0.57","2022","22'04/07","1.8","34.45","32.65","+2.85","+8.73","+1.05","2","","0","","","","","",""
="1713","國化","31.7","-0.3","-0.94","2022","22'08/04","0.85","24.25","23.4","+8.3","+35.5","+7.45","8","","0","","","","","",""
="1714","和桐","8.71","-0.04","-0.46","2022","22'08/04","0.42","9.32","8.9","-0.19","-2.13","-0.61","5","","0","","","","","",""
="1717","長興","31.25","-0.15","-0.48","2022","22'07/28","1.5","33.3","31.8","-0.55","-1.73","-2.05","19","","0","","","","","",""
="1718","中纖","8.02","-0.02","-0.25","2022","","0","","","","","","","","0","","","","","",""
="1720","生達","64.3","-1.2","-1.83","2022","22'07/28","2.5","46.9","44.4","+19.9","+44.8","+17.4","14","","0","","","","","",""
="1721","三晃","14.75","-0.15","-1.01","2022","","0","","","","","","","","0","","","","","",""
="1722","台肥","61.4","-0.7","-1.13","2022","22'08/26","2.8","65.9","63.1","-1.7","-2.69","-4.5","","","0","","","","","",""
="1723","中碳","113.5","-0.5","-0.44","2022","22'07/05","4","116","112","+1.5","+1.34","-2.5","5","","0","","","","","",""
="1725","元禎","21.2","-0.1","-0.47","2022","22'07/25","1.23","23.5","22.25","-1.05","-4.72","-2.3","1","","0","","","","","",""
="1726","永記","75.1","-0.3","-0.4","2022","22'08/24","3.5","73.8","70.3","+4.8","+6.83","+1.3","149","","0","","","","","",""
="1727","中華化","32.35","-0.9","-2.71","2022","22'06/14","0.52","43.55","43.05","-10.7","-24.9","-11.2","237","","0","","","","","",""
="1730","花仙子","59.4","+0.1","+0.17","2022","22'07/28","3","59","56","+3.4","+6.07","+0.4","19","","0","","","","","",""
="1731","美吾華","22.05","-0.1","-0.45","2022","22'06/28","1.17","19.05","17.9","+4.15","+23.2","+3","47","","0","","","","","",""
="1732","毛寶","27","-0.4","-1.46","2022","22'09/06","0.35","37.7","37.35","-10.35","-27.7","-10.7","","","0","","","","","",""
="1733","五鼎","26.55","-0.35","-1.3","2022","22'06/16","1.3","26.95","25.65","+0.9","+3.51","-0.4","10","","0","","","","","",""
="1734","杏輝","33.75","-0.2","-0.59","2022","22'07/21","0.2","28.5","28.3","+5.45","+19.3","+5.25","2","","0","","","","","",""
="1735","日勝化","16.9","-0.15","-0.88","2022","","0","","","","","","","","0","","","","","",""
="1736","喬山","77.2","+1","+1.31","2022","22'09/07","0.5","59.3","58.8","+18.4","+31.3","+17.9","1","","0","","","","","",""
="1737","臺鹽","35.35","-0.5","-1.39","2022","22'08/23","1.5","34.3","32.8","+2.55","+7.77","+1.05","168","","0","","","","","",""
="1752","南光","58.6","-1.5","-2.5","2022","22'06/29","1.8","37.05","35.25","+23.35","+66.2","+21.55","34","","0","","","","","",""
="1760","寶齡富錦","131","-0.5","-0.38","2022","22'06/27","1.5","109.5","108","+23","+21.3","+21.5","1","","0","","","","","",""
="1762","中化生","78.4","-2.9","-3.57","2022","22'07/22","1.3","57","55.7","+22.7","+40.8","+21.4","2","","0","","","","","",""
="1773","勝一","132","-2","-1.49","2022","22'06/29","3","208","164","-32","-19.5","-76","","22'06/29","2.5","208","164","-32","-19.5","-76",""
="1776","展宇","17","-0.1","-0.58","2022","22'08/26","1.5","20.15","18.65","-1.65","-8.85","-3.15","160","","0","","","","","",""
="1783","和康生","60.6","-2.4","-3.81","2022","","0","","","","","","","22'11/11","1","41.5","37.7","+22.9","","+19.1","7"
="1786","科妍","86.1","-1.5","-1.71","2022","22'07/18","1.42","40","38.6","+47.5","+123","+46.1","3","","0","","","","","",""
="1789","神隆","28.95","-0.5","-1.7","2022","22'07/07","0.48","25.6","25.1","+3.85","+15.3","+3.35","10","","0","","","","","",""
="1795","美時","290","+7","+2.47","2022","22'08/04","1.93","133.5","131.5","+158.5","+121","+156.5","1","","0","","","","","",""
="1802","台玻","17.9","-0.15","-0.83","2022","22'06/28","1.82","21.1","19.3","-1.4","-7.25","-3.2","89","","0","","","","","",""
="1805","寶徠","9.6","-0.08","-0.83","2022","","0","","","","","","","","0","","","","","",""
="1806","冠軍","10.5","-0.1","-0.94","2022","22'07/18","1","10.95","9.95","+0.55","+5.53","-0.45","210","","0","","","","","",""
="1808","潤隆","84.7","+1.7","+2.05","2022","22'09/26","2","72","60.9","+23.8","+39.1","+12.7","66","22'09/26","1.5","72","60.9","+23.8","+39.1","+12.7","66"
="1809","中釉","15.25","-0.2","-1.29","2022","22'07/26","0.25","11.95","11.7","+3.55","+30.3","+3.3","4","","0","","","","","",""
="1810","和成","22.8","-0.6","-2.56","2022","22'07/27","0.2","11.4","11.2","+11.6","+104","+11.4","3","","0","","","","","",""
="1817","凱撒衛","37.4","0","0","2022","22'06/30","2","34.85","32.85","+4.55","+13.9","+2.55","32","","0","","","","","",""
="1903","士紙","51.5","-0.7","-1.34","2022","","0","","","","","","","","0","","","","","",""
="1904","正隆","32.55","-0.25","-0.76","2022","22'06/28","1.9","29.95","28.05","+4.5","+16","+2.6","197","","0","","","","","",""
="1905","華紙","27.45","0","0","2022","22'07/14","0.41","16.65","16.25","+11.2","+68.9","+10.8","4","","0","","","","","",""
="1906","寶隆","15.9","-0.1","-0.62","2022","22'07/07","0.6","19.55","18.95","-3.05","-16.1","-3.65","28","","0","","","","","",""
="1907","永豐餘","36.3","-0.4","-1.09","2022","22'07/15","1.5","24.2","22.7","+13.6","+59.9","+12.1","11","","0","","","","","",""
="1909","榮成","16.3","-0.1","-0.61","2022","22'07/05","1.2","16.05","14.85","+1.45","+9.76","+0.25","6","","0","","","","","",""
="2002","中鋼","28.85","0","0","2022","22'07/26","3.1","31.3","28.2","+0.65","+2.3","-2.45","120","","0","","","","","",""
"2002A","中鋼特","45.1","-0.2","-0.44","2022","22'07/26","3.1","50.9","47.8","-2.7","-5.65","-5.8","","","0","","","","","",""
="2006","東和鋼鐵","56.9","-0.3","-0.52","2022","22'03/25","6.4","81","74.6","-17.7","-23.7","-24.1","","","0","","","","","",""
="2007","燁興","9.78","-0.18","-1.81","2022","","0","","","","","","","","0","","","","","",""
="2008","高興昌","19.7","0","0","2022","","0","","","","","","","","0","","","","","",""
="2009","第一銅","30.6","-0.4","-1.29","2022","22'07/14","1","26.75","25.75","+4.85","+18.8","+3.85","3","","0","","","","","",""
="2010","春源","17.85","-0.3","-1.65","2022","22'04/21","1.3","24.65","23.35","-5.5","-23.6","-6.8","","","0","","","","","",""
="2012","春雨","25.95","-0.2","-0.76","2022","22'12/07","1.5","23.55","23.05","+2.9","+12.6","+2.4","19","22'09/08","0.5","24.35","23.2","+2.75","+11.9","+1.6","73"
="2013","中鋼構","55.2","-0.3","-0.54","2022","22'07/21","2","53.6","51.6","+3.6","+6.98","+1.6","8","","0","","","","","",""
="2014","中鴻","23.1","-0.25","-1.07","2022","22'07/26","2.8","28.7","25.9","-2.8","-10.8","-5.6","120","","0","","","","","",""
="2015","豐興","69.2","-1.3","-1.84","2022","22'04/07","5","95.9","90.9","-21.7","-23.9","-26.7","","","0","","","","","",""
="2017","官田鋼","17","-0.3","-1.73","2022","22'07/14","0.6","13.45","12.1","+4.9","+40.5","+3.55","23","22'07/14","0.6","13.45","12.1","+4.9","+40.5","+3.55","23"
="2020","美亞","26.5","+1.2","+4.74","2022","22'06/16","3","31","28","-1.5","-5.36","-4.5","","","0","","","","","",""
="2022","聚亨","9.43","-0.07","-0.74","2022","","0","","","","","","","","0","","","","","",""
="2023","燁輝","15.05","-0.1","-0.66","2022","22'08/09","0.5","15.9","15.4","-0.35","-2.27","-0.85","4","22'08/30","0.5","15.95","15.2","-0.15","-0.97","-0.9","74"
="2024","志聯","17.2","-0.05","-0.29","2022","22'08/18","1.2","22.2","21","-3.8","-18.1","-5","","","0","","","","","",""
="2025","千興","5.3","+0.03","+0.57","2022","","0","","","","","","","","0","","","","","",""
="2027","大成鋼","47","-0.2","-0.42","2022","22'07/20","1.8","36.05","33.9","+13.1","+38.6","+10.95","4","22'07/20","0.1","36.05","33.9","+13.1","+38.6","+10.95","4"
="2028","威致","23.95","0","0","2022","22'12/26","3.35","29.2","28.35","-4.4","-15.5","-5.25","24","","0","","","","","",""
="2029","盛餘","25.3","-0.15","-0.59","2022","22'07/14","2.55","25.3","22.75","+2.55","+11.2","0","22","","0","","","","","",""
="2030","彰源","20.8","-0.25","-1.19","2022","22'07/21","2","24.05","22.05","-1.25","-5.67","-3.25","16","","0","","","","","",""
="2031","新光鋼","43.15","-0.1","-0.23","2022","22'07/06","4","39.3","35.3","+7.85","+22.2","+3.85","29","","0","","","","","",""
="2032","新鋼","17.35","-0.15","-0.86","2022","22'06/29","1.18","22.1","20.9","-3.55","-17","-4.75","145","","0","","","","","",""
="2033","佳大","13.95","-0.15","-1.06","2022","22'07/22","0.2","14.9","14.7","-0.75","-5.1","-0.95","1","","0","","","","","",""
="2034","允強","28.9","-0.1","-0.34","2022","22'07/19","1.5","27.4","25.9","+3","+11.6","+1.5","2","","0","","","","","",""
="2038","海光","18.8","-0.35","-1.83","2022","22'08/26","1.5","24.35","22.85","-4.05","-17.7","-5.55","102","","0","","","","","",""
="2049","上銀","221","+0.5","+0.23","2022","22'07/12","4.5","229.5","225","-4","-1.78","-8.5","5","","0","","","","","",""
="2059","川湖","715","+22","+3.17","2022","22'08/30","10.88","463","452","+263","+58.2","+252","4","","0","","","","","",""
="2062","橋椿","22.95","0","0","2022","22'11/17","0.5","21.95","21.45","+1.5","+6.99","+1","6","","0","","","","","",""
="2069","運錩","18.65","-0.15","-0.8","2022","22'07/12","2.2","22.45","20.25","-1.6","-7.9","-3.8","8","","0","","","","","",""
="2101","南港","38.05","-0.25","-0.65","2022","","0","","","","","","","","0","","","","","",""
="2102","泰豐","18.15","-0.1","-0.55","2022","","0","","","","","","","","0","","","","","",""
="2103","台橡","25.2","-0.05","-0.2","2022","22'07/19","2.4","28.1","25.7","-0.5","-1.95","-2.9","20","","0","","","","","",""
="2104","國際中橡","20.55","-0.05","-0.24","2022","22'06/23","0.2","19.5","19.3","+1.25","+6.48","+1.05","1","","0","","","","","",""
="2105","正新","39.7","-0.05","-0.13","2022","22'07/25","1.2","35.6","34.4","+5.3","+15.4","+4.1","5","","0","","","","","",""
="2106","建大","31.3","-0.25","-0.79","2022","22'09/05","1","34.25","33.25","-1.95","-5.86","-2.95","7","","0","","","","","",""
="2107","厚生","20.8","-0.15","-0.72","2022","22'07/01","1.2","21.1","19.9","+0.9","+4.52","-0.3","28","","0","","","","","",""
="2108","南帝","36","-0.5","-1.37","2022","22'03/24","7","72.7","65.7","-29.7","-45.2","-36.7","","","0","","","","","",""
="2109","華豐","14.7","-0.05","-0.34","2022","22'09/15","1","15.25","14.75","-0.05","-0.34","-0.55","79","","0","","","","","",""
="2114","鑫永銓","108","+1","+0.93","2022","22'07/12","7","111","104","+4","+3.85","-3","25","","0","","","","","",""
="2115","六暉-KY","31.35","-0.35","-1.1","2022","22'07/06","2","33.45","31.45","-0.1","-0.32","-2.1","198","","0","","","","","",""
="2201","裕隆","80.2","+0.2","+0.25","2022","22'08/25","1.5","40.7","39.2","+41","+105","+39.5","2","","0","","","","","",""
="2204","中華","93.5","-4","-4.1","2022","22'07/21","5.5","59.2","53.7","+39.8","+74.1","+34.3","127","","0","","","","","",""
="2206","三陽工業","80.8","-1.4","-1.7","2022","22'07/20","1.3","36.7","35.4","+45.4","+128","+44.1","4","","0","","","","","",""
="2207","和泰車","776","-1","-0.13","2022","22'07/08","20","618","598","+178","+29.8","+158","91","","0","","","","","",""
="2208","台船","24.1","-0.35","-1.43","2022","","0","","","","","","","","0","","","","","",""
="2211","長榮鋼","65","-0.2","-0.31","2022","22'08/29","3","64.2","61.2","+3.8","+6.21","+0.8","186","","0","","","","","",""
="2227","裕日車","197.5","-1","-0.5","2022","22'08/25","9.06","213.5","204.5","-7","-3.42","-16","2","","0","","","","","",""
="2228","劍麟","100.5","0","0","2022","22'07/28","2","62.6","60.6","+39.9","+65.8","+37.9","2","","0","","","","","",""
="2231","為升","168","+4","+2.44","2022","22'06/22","1","140","139","+29","+20.9","+28","3","22'10/11","1","164","149","+19","+13.7","+4","75"
="2233","宇隆","110.5","-1","-0.9","2022","22'07/29","5.4","116","110.5","0","0","-5.5","9","","0","","","","","",""
="2236","百達-KY","65.4","-1.4","-2.1","2022","22'09/16","3.18","21.8","21.6","+43.8","+203","+43.6","169","","0","","","","","",""
="2239","英利-KY","74.3","-4.6","-5.83","2022","22'07/21","2.5","60.2","57.7","+16.6","+28.8","+14.1","15","","0","","","","","",""
="2241","艾姆勒","38.55","+1.85","+5.04","2022","","0","","","","","","","","0","","","","","",""
="2243","宏旭-KY","16.25","-0.85","-4.97","2022","","0","","","","","","","","0","","","","","",""
="2247","汎德永業","334","-5","-1.47","2022","22'07/05","12","207","195","+139","+71.3","+127","31","","0","","","","","",""
="2250","IKKA-KY","70.6","-0.2","-0.28","2022","22'07/28","3.22","84.3","81.1","-10.5","-12.9","-13.7","27","","0","","","","","",""
="2301","光寶科","126.5","+6.5","+5.42","2022","22'08/16","4","68.3","66.8","+59.7","+89.4","+58.2","249","","0","","","","","",""
="2302","麗正","19.65","-0.3","-1.5","2022","22'07/21","0.6","16.65","16.05","+3.6","+22.4","+3","2","","0","","","","","",""
="2303","聯電","47.75","-0.75","-1.55","2022","22'06/22","3","49.3","46.3","+1.45","+3.13","-1.55","150","","0","","","","","",""
="2305","全友","21.4","-0.65","-2.95","2022","","0","","","","","","","","0","","","","","",""
