"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="1442","名軒","31.9","+0.05","+0.16","2017","17'09/06","0.99","22.35","19.4","+12.5","+64.4","+9.55","988","17'09/06","0.99","22.35","19.4","+12.5","+64.4","+9.55","988"
="1443","立益物流","28.45","+0.05","+0.18","2017","","0","","","","","","","","0","","","","","",""
="1444","力麗","11.05","-0.15","-1.34","2017","","0","","","","","","","","0","","","","","",""
="1445","大宇","18.9","+0.05","+0.27","2017","17'07/06","0.3","8.81","8.51","+10.39","+122","+10.09","692","","0","","","","","",""
="1446","宏和","37.45","+1","+2.74","2017","17'08/30","0.3","22.5","22.2","+15.25","+68.7","+14.95","31","","0","","","","","",""
="1447","力鵬","7.88","-0.07","-0.88","2017","","0","","","","","","","","0","","","","","",""
="1449","佳和","19.8","+1.8","+10","2017","","0","","","","","","","","0","","","","","",""
="1451","年興","20.05","+0.05","+0.25","2017","17'06/29","1.5","26.15","24.65","-4.6","-18.7","-6.1","67","","0","","","","","",""
="1452","宏益","16.95","-0.05","-0.29","2017","17'07/03","1.2","26.1","24.9","-7.95","-31.9","-9.15","943","","0","","","","","",""
="1453","大將","14.7","+1.3","+9.7","2017","","0","","","","","","","","0","","","","","",""
="1454","台富","16.75","-0.05","-0.3","2017","17'07/04","0.3","8.46","8.16","+8.59","+105","+8.29","39","","0","","","","","",""
="1455","集盛","10.25","0","0","2017","17'07/20","0.3","9.76","9.46","+0.79","+8.35","+0.49","45","","0","","","","","",""
="1456","怡華","16.7","-0.2","-1.18","2017","","0","","","","","","","","0","","","","","",""
="1457","宜進","17.55","+0.05","+0.29","2017","17'07/13","0.5","11.3","10.8","+6.75","+62.5","+6.25","2","","0","","","","","",""
="1459","聯發","10.1","+0.18","+1.81","2017","","0","","","","","","","","0","","","","","",""
="1460","宏遠","8.78","-0.1","-1.13","2017","17'08/24","0.4","15.7","14.7","-5.92","-40.3","-6.92","","17'08/24","0.4","15.7","14.7","-5.92","-40.3","-6.92",""
="1463","強盛","14.65","-0.05","-0.34","2017","17'07/12","3.3","28.35","25.05","-10.4","-41.5","-13.7","53","","0","","","","","",""
="1464","得力","15.3","-0.05","-0.33","2017","17'09/05","1.93","28.6","25.55","-10.25","-40.1","-13.3","537","17'09/05","0.43","28.3","25.55","-10.25","-40.1","-13","537"
="1465","偉全","14.15","-0.05","-0.35","2017","17'08/02","0.65","13","12.35","+1.8","+14.6","+1.15","26","","0","","","","","",""
="1466","聚隆","11.2","-0.1","-0.88","2017","","0","","","","","","","","0","","","","","",""
="1467","南緯","12.2","+0.05","+0.41","2017","","0","","","","","","","","0","","","","","",""
="1468","昶和","15.25","-0.3","-1.93","2017","","0","","","","","","","","0","","","","","",""
="1470","大統新創","19.65","-0.45","-2.24","2017","17'07/25","0.55","18.2","17.65","+2","+11.3","+1.45","24","","0","","","","","",""
="1471","首利","17.75","+1.15","+6.93","2017","","0","","","","","","","","0","","","","","",""
="1472","三洋實業","40.95","-0.15","-0.36","2017","","0","","","","","","","","0","","","","","",""
="1473","台南","24.6","+0.1","+0.41","2017","17'07/21","1.2","26.55","25.35","-0.75","-2.96","-1.95","445","","0","","","","","",""
="1474","弘裕","12.6","+0.05","+0.4","2017","17'07/20","0.6","12.15","11.55","+1.05","+9.09","+0.45","49","","0","","","","","",""
="1475","業旺","55.7","-0.4","-0.71","2017","","0","","","","","","","","0","","","","","",""
="1476","儒鴻","494","-0.5","-0.1","2017","17'07/25","10.5","374","356.5","+137.5","+38.6","+120","9","17'07/25","0.2","374","356.5","+137.5","+38.6","+120","9"
="1477","聚陽","305","-0.5","-0.16","2017","17'07/17","6.71","139.5","133","+172","+129","+165.5","3","","0","","","","","",""
="1503","士電","158.5","+7.5","+4.97","2017","17'07/31","1.2","41.15","39.95","+118.55","+297","+117.35","16","","0","","","","","",""
="1504","東元","52.7","+0.5","+0.96","2017","17'07/05","0.88","28.75","27.85","+24.85","+89.2","+23.95","17","","0","","","","","",""
="1506","正道","18.25","-0.3","-1.62","2017","","0","","","","","","","","0","","","","","",""
="1512","瑞利","14","0","0","2017","","0","","","","","","","","0","","","","","",""
="1513","中興電","135","+2.5","+1.89","2017","17'08/28","1","21","20","+115","+575","+114","14","","0","","","","","",""
="1514","亞力","61.2","-0.4","-0.65","2017","17'08/08","0.5","10.45","9.95","+51.25","+515","+50.75","32","","0","","","","","",""
="1515","力山","37.85","-1.4","-3.57","2017","17'07/27","0.5","28.35","27.85","+10","+35.9","+9.5","1","","0","","","","","",""
="1516","川飛","20.45","-0.15","-0.73","2017","17'08/28","0.37","15.4","14.5","+5.95","+41","+5.05","17","17'08/28","0.37","15.4","14.5","+5.95","+41","+5.05","17"
="1517","利奇","17.8","-0.45","-2.47","2017","17'09/07","0.2","11.6","11.4","+6.4","+56.1","+6.2","21","","0","","","","","",""
="1519","華城","179.5","+13.5","+8.13","2017","17'07/21","0.8","17.35","16.55","+162.95","+985","+162.15","7","","0","","","","","",""
="1521","大億","37.85","-0.35","-0.92","2017","17'07/10","5.2","85.9","80.7","-42.85","-53.1","-48.05","","","0","","","","","",""
="1522","堤維西","34.3","0","0","2017","17'07/27","2","33.6","31.6","+2.7","+8.54","+0.7","35","","0","","","","","",""
"1522A","堤維西甲特","46.5","0","0","","","","","","","","","","","","","","","","",""
="1524","耿鼎","22.55","-0.15","-0.66","2017","17'07/20","0.5","11.8","11.3","+11.25","+99.6","+10.75","31","","0","","","","","",""
="1525","江申","106.5","-4","-3.62","2017","17'07/26","2.3","118","115.5","-9","-7.79","-11.5","7","","0","","","","","",""
="1526","日馳","38.05","-0.2","-0.52","2017","17'07/26","0.8","18.65","17.85","+20.2","+113","+19.4","7","","0","","","","","",""
="1527","鑽全","41.9","+0.1","+0.24","2017","17'08/28","4.1","97.2","93.1","-51.2","-55","-55.3","","","0","","","","","",""
="1528","恩德","16.2","-0.6","-3.57","2017","17'08/14","0.5","11.1","10.6","+5.6","+52.8","+5.1","4","","0","","","","","",""
="1529","樂事綠能","40.1","+0.35","+0.88","2017","","0","","","","","","","","0","","","","","",""
="1530","亞崴","33.3","-0.2","-0.6","2017","17'08/03","0.7","31.45","30.75","+2.55","+8.29","+1.85","5","","0","","","","","",""
="1531","高林股","14.75","-0.1","-0.67","2017","17'07/20","0.6","19.25","18.65","-3.9","-20.9","-4.5","11","","0","","","","","",""
="1532","勤美","36.75","-0.6","-1.61","2017","17'07/18","1.7","32.25","30.55","+6.2","+20.3","+4.5","26","","0","","","","","",""
="1533","車王電","63.7","+0.2","+0.31","2017","17'08/24","0.2","37.75","37.55","+26.15","+69.6","+25.95","1","","0","","","","","",""
="1535","中宇","63.7","+1.1","+1.76","2017","17'07/13","1.8","43.5","41.7","+22","+52.8","+20.2","125","","0","","","","","",""
="1536","和大","68.2","-0.7","-1.02","2017","17'07/04","3.5","148","144.5","-76.3","-52.8","-79.8","68","","0","","","","","",""
="1537","廣隆","142.5","-0.5","-0.35","2017","17'07/27","9","162","153","-10.5","-6.86","-19.5","401","","0","","","","","",""
="1538","正峰","9.6","+0.05","+0.52","2017","","0","","","","","","","","0","","","","","",""
="1539","巨庭","28.1","-0.4","-1.4","2017","17'08/31","1.2","23","21.8","+6.3","+28.9","+5.1","24","","0","","","","","",""
="1540","喬福","18.3","-0.55","-2.92","2017","17'07/24","1","15.7","14.7","+3.6","+24.5","+2.6","91","","0","","","","","",""
="1541","錩泰","37.4","-0.35","-0.93","2017","17'08/24","3.3","53.8","50.5","-13.1","-25.9","-16.4","725","","0","","","","","",""
="1558","伸興","113","-0.5","-0.44","2017","17'07/04","9.5","144","134.5","-21.5","-16","-31","288","","0","","","","","",""
="1560","中砂","122.5","0","0","2017","17'07/03","3","76.8","73.8","+48.7","+66","+45.7","14","","0","","","","","",""
="1568","倉佑","24.55","-0.6","-2.39","2017","17'06/30","1.2","40.2","39","-14.45","-37.1","-15.65","3","","0","","","","","",""
="1582","信錦","59.7","-0.1","-0.17","2017","17'07/19","5.45","71.3","65.9","-6.2","-9.41","-11.6","44","","0","","","","","",""
="1583","程泰","71","+0.1","+0.14","2017","17'08/18","1","61.8","60.8","+10.2","+16.8","+9.2","1","","0","","","","","",""
="1587","吉茂","22.05","-0.2","-0.9","2017","17'06/06","1","34.28","","","","-12.23","939","17'06/06","1.05","34.28","","","","-12.23","939"
="1589","永冠-KY","63.6","-1.1","-1.7","2017","17'07/13","3.25","86.3","83.1","-19.5","-23.5","-22.7","2","","0","","","","","",""
="1590","亞德客-KY","1000","0","0","2017","17'06/15","5.37","315","309.5","+690.5","+223","+685","2","","0","","","","","",""
="1597","直得","69.8","-0.1","-0.14","2017","17'07/27","1","58.7","57.7","+12.1","+21","+11.1","5","","0","","","","","",""
="1598","岱宇","38.3","-0.55","-1.42","2017","17'06/14","2.1","40.4","38.3","0","0","-2.1","63","","0","","","","","",""
="1603","華電","37.65","-0.85","-2.21","2017","17'08/28","0.5","25","24.5","+13.15","+53.7","+12.65","1","","0","","","","","",""
="1604","聲寶","28.65","-1.05","-3.54","2017","17'07/24","1.4","17.55","16.15","+12.5","+77.4","+11.1","448","","0","","","","","",""
="1605","華新","41.35","+0.45","+1.1","2017","17'07/12","0.7","13","12.3","+29.05","+236","+28.35","11","","0","","","","","",""
="1608","華榮","21.85","-0.65","-2.89","2017","","0","","","","","","","","0","","","","","",""
="1609","大亞","39.4","+0.7","+1.81","2017","","0","","","","","","","","0","","","","","",""
="1611","中電","19.15","-0.05","-0.26","2017","","0","","","","","","","","0","","","","","",""
="1612","宏泰","26.3","-0.1","-0.38","2017","17'06/29","0.28","9.69","9.41","+16.89","+179","+16.61","17","","0","","","","","",""
="1614","三洋電","38.35","+0.05","+0.13","2017","17'07/20","1.05","25","23.95","+14.4","+60.1","+13.35","222","","0","","","","","",""
="1615","大山","39.9","0","0","2017","17'07/04","0.75","12.15","11.4","+28.5","+250","+27.75","30","","0","","","","","",""
="1616","億泰","10.25","-0.25","-2.38","2017","","0","","","","","","","","0","","","","","",""
="1617","榮星","16.4","-0.1","-0.61","2017","17'07/31","0.4","11.15","10.75","+5.65","+52.6","+5.25","2","","0","","","","","",""
="1618","合機","24.15","-0.9","-3.59","2017","17'07/14","0.3","8.45","8.15","+16","+196","+15.7","13","","0","","","","","",""
="1626","艾美特-KY","19.35","-0.9","-4.44","2017","17'08/08","1","28.6","27.6","-8.25","-29.9","-9.25","21","","0","","","","","",""
="1701","中化","24.9","-0.55","-2.16","2017","17'07/25","0.6","18.65","18.05","+6.85","+38","+6.25","83","","0","","","","","",""
="1702","南僑","46.8","-0.15","-0.32","2017","17'07/13","2.81","65.9","63.1","-16.3","-25.8","-19.1","","","0","","","","","",""
="1707","葡萄王","164","-0.5","-0.3","2017","17'07/11","6.4","197","190.5","-26.5","-13.9","-33","4","","0","","","","","",""
="1708","東鹼","33.95","-0.65","-1.88","2017","17'07/13","0.5","29.35","27.45","+6.5","+23.7","+4.6","1","17'07/13","0.5","29.35","27.45","+6.5","+23.7","+4.6","1"
="1709","和益","24.55","-0.15","-0.61","2017","17'08/24","1.51","20.3","18.1","+6.45","+35.6","+4.25","916","17'08/24","0.38","20.3","18.1","+6.45","+35.6","+4.25","916"
="1710","東聯","20.9","-0.05","-0.24","2017","17'06/29","0.2","23.9","23.7","-2.8","-11.8","-3","1","","0","","","","","",""
="1711","永光","20.6","-0.45","-2.14","2017","17'06/29","0.5","18.75","18.25","+2.35","+12.9","+1.85","46","","0","","","","","",""
="1712","興農","35.5","+0.2","+0.57","2017","17'07/21","0.94","16.15","15.2","+20.3","+134","+19.35","29","","0","","","","","",""
="1713","國化","31.7","-0.3","-0.94","2017","17'07/11","0.58","16.25","15.65","+16.05","+103","+15.45","4","","0","","","","","",""
="1714","和桐","8.71","-0.04","-0.46","2017","","0","","","","","","","17'09/15","0.35","9.63","9.3","-0.59","","-0.92","1"
="1717","長興","31.25","-0.15","-0.48","2017","17'08/03","1.5","34.2","31.15","+0.1","+0.32","-2.95","689","17'08/03","0.5","34.2","31.15","+0.1","+0.32","-2.95","689"
="1718","中纖","8.02","-0.02","-0.25","2017","","0","","","","","","","","0","","","","","",""
="1720","生達","64.3","-1.2","-1.83","2017","17'08/02","1.5","33.8","32.3","+32","+99.1","+30.5","25","","0","","","","","",""
="1721","三晃","14.75","-0.15","-1.01","2017","17'07/17","0.7","14.35","13.65","+1.1","+8.06","+0.4","112","","0","","","","","",""
="1722","台肥","61.4","-0.7","-1.13","2017","17'08/17","2.1","41.15","39.05","+22.35","+57.2","+20.25","115","","0","","","","","",""
="1723","中碳","113.5","-0.5","-0.44","2017","17'07/20","4.5","118.5","114","-0.5","-0.44","-5","38","","0","","","","","",""
="1725","元禎","21.2","-0.1","-0.47","2017","17'07/27","0.8","14.8","14","+7.2","+51.4","+6.4","34","","0","","","","","",""
="1726","永記","75.1","-0.3","-0.4","2017","17'08/21","4","83.4","79.4","-4.3","-5.42","-8.3","140","","0","","","","","",""
="1727","中華化","32.35","-0.9","-2.71","2017","17'07/07","0.6","13.2","12.6","+19.75","+157","+19.15","50","","0","","","","","",""
="1730","花仙子","59.4","+0.1","+0.17","2017","17'07/27","2.18","41.6","39.4","+20","+50.8","+17.8","53","","0","","","","","",""
="1731","美吾華","22.05","-0.1","-0.45","2017","17'07/04","0.55","14.35","13.8","+8.25","+59.8","+7.7","102","","0","","","","","",""
="1732","毛寶","27","-0.4","-1.46","2017","","0","","","","","","","","0","","","","","",""
="1733","五鼎","26.55","-0.35","-1.3","2017","17'06/29","1.5","34.15","32.65","-6.1","-18.7","-7.6","17","","0","","","","","",""
="1734","杏輝","33.75","-0.2","-0.59","2017","17'07/11","0.1","22.05","21.95","+11.8","+53.8","+11.7","1","","0","","","","","",""
="1735","日勝化","16.9","-0.15","-0.88","2017","17'07/10","0.5","12.65","12.15","+4.75","+39.1","+4.25","11","","0","","","","","",""
="1736","喬山","77.2","+1","+1.31","2017","17'08/10","1.15","36.75","35.6","+41.6","+117","+40.45","17","","0","","","","","",""
="1737","臺鹽","35.35","-0.5","-1.39","2017","17'08/17","1.5","29.75","28.25","+7.1","+25.1","+5.6","169","","0","","","","","",""
="1752","南光","58.6","-1.5","-2.5","2017","17'08/23","1.6","38.8","37.2","+21.4","+57.5","+19.8","100","","0","","","","","",""
="1760","寶齡富錦","131","-0.5","-0.38","2017","17'07/14","0.9","74.68","","","","+56.32","82","17'07/14","1","74.68","","","","+56.32","82"
="1762","中化生","78.4","-2.9","-3.57","2017","17'07/24","0.5","23.9","23.4","+55","+235","+54.5","81","","0","","","","","",""
="1773","勝一","132","-2","-1.49","2017","17'06/22","4","68.4","64.4","+67.6","+105","+63.6","61","","0","","","","","",""
="1776","展宇","17","-0.1","-0.58","2017","17'07/07","1.6","22.7","21.1","-4.1","-19.4","-5.7","178","","0","","","","","",""
="1783","和康生","60.6","-2.4","-3.81","2017","","0","","","","","","","","0","","","","","",""
="1786","科妍","86.1","-1.5","-1.71","2017","","0","","","","","","","","0","","","","","",""
="1789","神隆","28.95","-0.5","-1.7","2017","17'08/10","0.3","38.95","37.15","-8.2","-22.1","-10","699","17'08/10","0.4","38.95","37.15","-8.2","-22.1","-10","699"
="1795","美時","290","+7","+2.47","2017","","0","","","","","","","","0","","","","","",""
="1802","台玻","17.9","-0.15","-0.83","2017","","0","","","","","","","","0","","","","","",""
="1805","寶徠","9.6","-0.08","-0.83","2017","","0","","","","","","","","0","","","","","",""
="1806","冠軍","10.5","-0.1","-0.94","2017","","0","","","","","","","","0","","","","","",""
="1808","潤隆","84.7","+1.7","+2.05","2017","17'09/11","5.07","47.35","42.25","+42.45","+100","+37.35","94","","0","","","","","",""
="1809","中釉","15.25","-0.2","-1.29","2017","17'08/09","0.3","12.7","12.4","+2.85","+23","+2.55","1","","0","","","","","",""
="1810","和成","22.8","-0.6","-2.56","2017","","0","","","","","","","","0","","","","","",""
="1817","凱撒衛","37.4","0","0","2017","17'08/09","2.2","39.35","37.15","+0.25","+0.67","-1.95","8","","0","","","","","",""
="1903","士紙","51.5","-0.7","-1.34","2017","","0","","","","","","","","0","","","","","",""
="1904","正隆","32.55","-0.25","-0.76","2017","17'07/13","0.5","14.7","14.2","+18.35","+129","+17.85","2","","0","","","","","",""
="1905","華紙","27.45","0","0","2017","17'07/13","0.35","10.1","9.75","+17.7","+182","+17.35","4","","0","","","","","",""
="1906","寶隆","15.9","-0.1","-0.62","2017","17'06/29","1.5","27.6","26.1","-10.2","-39.1","-11.7","12","","0","","","","","",""
="1907","永豐餘","36.3","-0.4","-1.09","2017","","0","","","","","","","","0","","","","","",""
="1909","榮成","16.3","-0.1","-0.61","2017","17'07/10","1.49","35","33.5","-17.2","-51.3","-18.7","5","","0","","","","","",""
="2002","中鋼","28.85","0","0","2017","17'07/26","0.85","25.4","24.55","+4.3","+17.5","+3.45","7","","0","","","","","",""
"2002A","中鋼特","45.1","-0.2","-0.44","2017","17'07/26","1.4","43.2","41.8","+3.3","+7.89","+1.9","266","","0","","","","","",""
="2006","東和鋼鐵","56.9","-0.3","-0.52","2017","17'08/04","1.3","25.2","23.9","+33","+138","+31.7","102","","0","","","","","",""
="2007","燁興","9.78","-0.18","-1.81","2017","","0","","","","","","","","0","","","","","",""
="2008","高興昌","19.7","0","0","2017","","0","","","","","","","","0","","","","","",""
="2009","第一銅","30.6","-0.4","-1.29","2017","","0","","","","","","","","0","","","","","",""
="2010","春源","17.85","-0.3","-1.65","2017","17'07/04","0.7","12.05","11.35","+6.5","+57.3","+5.8","184","","0","","","","","",""
="2012","春雨","25.95","-0.2","-0.76","2017","17'08/24","0.75","14.8","14.05","+11.9","+84.7","+11.15","26","","0","","","","","",""
="2013","中鋼構","55.2","-0.3","-0.54","2017","17'07/20","0.26","20.7","20.45","+34.75","+170","+34.5","7","","0","","","","","",""
="2014","中鴻","23.1","-0.25","-1.07","2017","","0","","","","","","","","0","","","","","",""
="2015","豐興","69.2","-1.3","-1.84","2017","17'06/23","3","53.5","50.5","+18.7","+37","+15.7","61","","0","","","","","",""
="2017","官田鋼","17","-0.3","-1.73","2017","17'06/20","0.35","8.9","8.55","+8.45","+98.8","+8.1","9","","0","","","","","",""
="2020","美亞","26.5","+1.2","+4.74","2017","17'07/13","0.8","13.85","13.05","+13.45","+103","+12.65","26","","0","","","","","",""
="2022","聚亨","9.43","-0.07","-0.74","2017","","0","","","","","","","","0","","","","","",""
="2023","燁輝","15.05","-0.1","-0.66","2017","17'08/24","0.4","13.8","12.65","+2.4","+19","+1.25","812","17'08/24","0.6","13.8","12.65","+2.4","+19","+1.25","812"
="2024","志聯","17.2","-0.05","-0.29","2017","17'06/28","0.6","9","8.4","+8.8","+105","+8.2","40","","0","","","","","",""
="2025","千興","5.3","+0.03","+0.57","2017","","0","","","","","","","","0","","","","","",""
="2027","大成鋼","47","-0.2","-0.42","2017","17'07/26","0.5","18.1","17.1","+29.9","+175","+28.9","10","17'07/26","0.3","18.1","17.1","+29.9","+175","+28.9","10"
="2028","威致","23.95","0","0","2017","","0","","","","","","","","0","","","","","",""
="2029","盛餘","25.3","-0.15","-0.59","2017","17'07/19","2.45","39","36.55","-11.25","-30.8","-13.7","925","","0","","","","","",""
="2030","彰源","20.8","-0.25","-1.19","2017","17'07/26","0.3","13.55","13.25","+7.55","+57","+7.25","1","","0","","","","","",""
="2031","新光鋼","43.15","-0.1","-0.23","2017","17'07/05","1.8","26.6","24.8","+18.35","+74","+16.55","6","","0","","","","","",""
="2032","新鋼","17.35","-0.15","-0.86","2017","17'06/26","0.4","9.96","9.56","+7.79","+81.5","+7.39","6","","0","","","","","",""
="2033","佳大","13.95","-0.15","-1.06","2017","17'07/17","0.3","9.36","9.06","+4.89","+54","+4.59","44","","0","","","","","",""
="2034","允強","28.9","-0.1","-0.34","2017","17'07/04","1.8","26.2","24.4","+4.5","+18.4","+2.7","36","","0","","","","","",""
="2038","海光","18.8","-0.35","-1.83","2017","","0","","","","","","","17'08/23","0.5","8.39","7.99","+10.81","","+10.41","90"
="2049","上銀","221","+0.5","+0.23","2017","17'08/16","1.6","263","256.5","-35.5","-13.8","-42","1","17'08/16","0.2","263","256.5","-35.5","-13.8","-42","1"
="2059","川湖","715","+22","+3.17","2017","17'08/29","8.25","406","398","+317","+79.6","+309","3","","0","","","","","",""
="2062","橋椿","22.95","0","0","2017","17'10/31","1","39.25","38.25","-15.3","-40","-16.3","4","","0","","","","","",""
="2069","運錩","18.65","-0.15","-0.8","2017","17'07/26","1.64","28.05","26.4","-7.75","-29.4","-9.4","403","","0","","","","","",""
="2101","南港","38.05","-0.25","-0.65","2017","17'05/16","1.14","29.35","28.2","+9.85","+34.9","+8.7","443","","0","","","","","",""
="2102","泰豐","18.15","-0.1","-0.55","2017","17'07/12","0.1","13.95","13.85","+4.3","+31","+4.2","1","","0","","","","","",""
="2103","台橡","25.2","-0.05","-0.2","2017","17'07/28","1","36.25","35.25","-10.05","-28.5","-11.05","75","","0","","","","","",""
="2104","國際中橡","20.55","-0.05","-0.24","2017","17'08/30","1.5","37.75","34.5","-13.95","-40.4","-17.2","7","17'08/30","0.5","37.75","34.5","-13.95","-40.4","-17.2","7"
="2105","正新","39.7","-0.05","-0.13","2017","17'07/25","3","64.8","61.8","-22.1","-35.8","-25.1","","","0","","","","","",""
="2106","建大","31.3","-0.25","-0.79","2017","17'08/29","2","44.1","42.1","-10.8","-25.7","-12.8","12","","0","","","","","",""
="2107","厚生","20.8","-0.15","-0.72","2017","17'06/26","0.55","15.75","15.2","+5.6","+36.8","+5.05","59","","0","","","","","",""
="2108","南帝","36","-0.5","-1.37","2017","17'07/25","1","24.6","22.45","+13.55","+60.4","+11.4","174","17'07/25","0.5","24.6","22.45","+13.55","+60.4","+11.4","174"
="2109","華豐","14.7","-0.05","-0.34","2017","17'08/11","0.2","11.25","11.05","+3.65","+33","+3.45","1","","0","","","","","",""
="2114","鑫永銓","108","+1","+0.93","2017","17'07/10","5","74.5","69.5","+38.5","+55.4","+33.5","65","","0","","","","","",""
="2115","六暉-KY","31.35","-0.35","-1.1","2017","17'09/04","1","60.6","54.2","-22.85","-42.2","-29.25","","17'09/04","1","60.6","54.2","-22.85","-42.2","-29.25",""
="2201","裕隆","80.2","+0.2","+0.25","2017","17'07/20","0.5","26.7","26.2","+54","+206","+53.5","789","","0","","","","","",""
="2204","中華","93.5","-4","-4.1","2017","17'07/20","1.6","28.25","26.65","+66.85","+251","+65.25","181","","0","","","","","",""
="2206","三陽工業","80.8","-1.4","-1.7","2017","17'07/18","1.03","21","19.95","+60.85","+305","+59.8","6","","0","","","","","",""
="2207","和泰車","776","-1","-0.13","2017","17'07/18","12","381","369","+407","+110","+395","135","","0","","","","","",""
="2208","台船","24.1","-0.35","-1.43","2017","","0","","","","","","","","0","","","","","",""
="2211","長榮鋼","65","-0.2","-0.31","","","","","","","","","","","","","","","","",""
="2227","裕日車","197.5","-1","-0.5","2017","17'08/23","22","283","261","-63.5","-24.3","-85.5","433","","0","","","","","",""
="2228","劍麟","100.5","0","0","2017","17'08/02","4.75","150.5","146","-45.5","-31.2","-50","505","","0","","","","","",""
="2231","為升","168","+4","+2.44","2017","17'10/12","8.5","369","327.5","-159.5","-48.7","-201","97","17'10/12","1","369","327.5","-159.5","-48.7","-201","97"
="2233","宇隆","110.5","-1","-0.9","2017","17'08/21","5","104","99","+11.5","+11.6","+6.5","3","","0","","","","","",""
="2236","百達-KY","65.4","-1.4","-2.1","2017","17'09/13","1.96","59.4","57.4","+8","+13.9","+6","5","","0","","","","","",""
="2239","英利-KY","74.3","-4.6","-5.83","2017","17'08/24","4.5","157","152.5","-78.2","-51.3","-82.7","5","","0","","","","","",""
="2241","艾姆勒","38.55","+1.85","+5.04","2017","","0","","","","","","","17'10/26","1.61","52.02","","","","-13.47","10"
="2243","宏旭-KY","16.25","-0.85","-4.97","2017","","1","","","","","","","","0","","","","","",""
="2247","汎德永業","334","-5","-1.47","","","","","","","","","","","","","","","","",""
="2250","IKKA-KY","70.6","-0.2","-0.28","","","","","","","","","","","","","","","","",""
="2301","光寶科","126.5","+6.5","+5.42","2017","17'08/10","2.92","48.3","45.4","+81.1","+179","+78.2","498","","0","","","","","",""
="2302","麗正","19.65","-0.3","-1.5","2017","","0","","","","","","","","0","","","","","",""
="2303","聯電","47.75","-0.75","-1.55","2017","17'07/11","0.5","14.3","13.8","+33.95","+246","+33.45","3","","0","","","","","",""
="2305","全友","21.4","-0.65","-2.95","2017","","0","","","","","","","","0","","","","","",""
="2308","台達電","363","+3.5","+0.97","2017","17'07/03","5","166.5","161.5","+201.5","+125","+196.5","435","","0","","","","","",""
="2312","金寶","15.95","+0.1","+0.63","2017","17'08/08","0.3","10.95","10.65","+5.3","+49.8","+5","64","","0","","","","","",""
="2313","華通","45.75","+0.15","+0.33","2017","17'07/12","0.6","24.95","24.35","+21.4","+87.9","+20.8","2","","0","","","","","",""
="2314","台揚","42.5","-0.9","-2.07","2017","17'07/13","0.12","32.9","32.8","+9.7","+29.6","+9.6","1","","0","","","","","",""
="2316","楠梓電","27.1","0","0","2017","","0","","","","","","","","0","","","","","",""
="2317","鴻海","107.5","+2.5","+2.38","2017","17'07/13","4.5","118.5","114","-6.5","-5.7","-11","6","","0","","","","","",""
="2321","東訊","19.2","+0.1","+0.52","2017","","0","","","","","","","","0","","","","","",""
="2323","中環","14.1","-0.7","-4.73","2017","","0","","","","","","","","0","","","","","",""
="2324","仁寶","29.55","+0.6","+2.07","2017","17'07/27","1.2","20.65","19.45","+10.1","+51.9","+8.9","19","","0","","","","","",""
="2327","國巨","497","+0.5","+0.1","2017","17'06/22","3","111.5","108.5","+388.5","+358","+385.5","4","","0","","","","","",""
="2328","廣宇","43.2","+1.4","+3.35","2017","17'08/29","0.7","27.8","27.1","+16.1","+59.4","+15.4","2","","0","","","","","",""
="2329","華泰","28.1","+0.1","+0.36","2017","","0","","","","","","","","0","","","","","",""
="2330","台積電","578","+1","+0.17","2017","17'06/26","7","217","210","+368","+175","+361","32","","0","","","","","",""
="2331","精英","30.35","-0.15","-0.49","2017","","0","","","","","","","","0","","","","","",""
="2332","友訊","21.45","-0.25","-1.15","2017","17'08/03","0.3","11.3","11","+10.45","+95","+10.15","24","","0","","","","","",""
="2337","旺宏","31.85","-0.1","-0.31","2017","","0","","","","","","","","0","","","","","",""
="2338","光罩","79.7","-0.6","-0.75","2017","","0","","","","","","","","0","","","","","",""
="2340","台亞","50.6","-0.9","-1.75","2017","17'07/24","1.19","17.85","16.65","+33.95","+204","+32.75","34","","0","","","","","",""
="2342","茂矽","41.6","-0.8","-1.89","2017","","0","","","","","","","","0","","","","","",""
="2344","華邦電","27.9","+0.4","+1.45","2017","17'08/14","0.6","18.2","17.6","+10.3","+58.5","+9.7","4","","0","","","","","",""
="2345","智邦","390","+20.5","+5.55","2017","17'07/11","3.1","75.8","72.7","+317.3","+436","+314.2","2","","0","","","","","",""
="2347","聯強","57.7","+0.7","+1.23","2017","17'08/28","1","34.35","33.35","+24.35","+73","+23.35","9","","0","","","","","",""
="2348","海悅","70.8","-0.1","-0.14","2017","","0","","","","","","","","0","","","","","",""
"2348A","海悅甲特","35.25","-0.15","-0.42","","","","","","","","","","","","","","","","",""
="2349","錸德","9.43","-0.11","-1.15","2017","","0","","","","","","","","0","","","","","",""
="2351","順德","129.5","-1","-0.77","2017","17'08/01","2.5","63.7","61.2","+68.3","+112","+65.8","2","","0","","","","","",""
="2352","佳世達","48.85","+1.85","+3.94","2017","17'07/20","1.32","24.15","22.85","+26","+114","+24.7","3","","0","","","","","",""
