"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="1410","南染","37.35","0","0","2021","21'07/15","0.9","34","33.1","+4.25","+12.8","+3.35","1","","0","","","","","",""
="1413","宏洲","9.17","-0.01","-0.11","2021","","0","","","","","","","","0","","","","","",""
="1414","東和","17.5","+0.05","+0.29","2021","21'07/19","0.25","16.65","16.4","+1.1","+6.71","+0.85","52","","0","","","","","",""
="1416","廣豐","10.9","-0.25","-2.24","2021","21'07/19","0.5","11","10.5","+0.4","+3.81","-0.1","47","","0","","","","","",""
="1417","嘉裕","13.65","-0.2","-1.44","2021","21'08/05","0.3","15","14.7","-1.05","-7.14","-1.35","1","","0","","","","","",""
="1418","東華","21.6","+0.65","+3.1","2021","","0","","","","","","","","0","","","","","",""
="1419","新紡","43.4","-0.1","-0.23","2021","21'08/05","1","41.15","40.15","+3.25","+8.09","+2.25","13","","0","","","","","",""
="1423","利華","23.8","-0.15","-0.63","2021","21'08/20","1.8","20.8","19","+4.8","+25.3","+3","295","","0","","","","","",""
="1432","大魯閣","17.6","-0.1","-0.56","2021","","0","","","","","","","","0","","","","","",""
="1434","福懋","27.5","-0.1","-0.36","2021","21'08/03","1","32.4","31.4","-3.9","-12.4","-4.9","","","0","","","","","",""
="1436","華友聯","66.5","+0.1","+0.15","2021","21'08/02","2","40.9","38.9","+27.6","+71","+25.6","8","","0","","","","","",""
="1437","勤益控","27.9","+0.15","+0.54","2021","21'06/29","0.7","25.65","24.95","+2.95","+11.8","+2.25","98","","0","","","","","",""
="1438","三地開發","30.4","-0.05","-0.16","2021","","0","","","","","","","","0","","","","","",""
="1439","雋揚","22.4","+0.05","+0.22","2021","","0","","","","","","","","0","","","","","",""
="1440","南紡","16","-0.15","-0.93","2021","21'08/05","0.35","24.75","24.4","-8.4","-34.4","-8.75","39","","0","","","","","",""
="1441","大東","8.08","0","0","2021","","0","","","","","","","","0","","","","","",""
="1442","名軒","31.9","+0.05","+0.16","2021","21'09/09","0.5","19.5","19","+12.9","+67.9","+12.4","3","","0","","","","","",""
="1443","立益物流","28.45","+0.05","+0.18","2021","","0","","","","","","","","0","","","","","",""
="1444","力麗","11.05","-0.15","-1.34","2021","","0","","","","","","","","0","","","","","",""
="1445","大宇","18.9","+0.05","+0.27","2021","21'09/03","0.2","11.9","11.7","+7.2","+61.5","+7","1","","0","","","","","",""
="1446","宏和","37.45","+1","+2.74","2021","21'08/13","0.3","31.1","30.8","+6.65","+21.6","+6.35","13","","0","","","","","",""
="1447","力鵬","7.88","-0.07","-0.88","2021","","0","","","","","","","","0","","","","","",""
="1449","佳和","19.8","+1.8","+10","2021","","0","","","","","","","","0","","","","","",""
="1451","年興","20.05","+0.05","+0.25","2021","21'08/12","0.6","21.4","20.8","-0.75","-3.61","-1.35","34","","0","","","","","",""
="1452","宏益","16.95","-0.05","-0.29","2021","21'08/05","0.7","26.05","25.35","-8.4","-33.1","-9.1","4","","0","","","","","",""
="1453","大將","14.7","+1.3","+9.7","2021","","0","","","","","","","","0","","","","","",""
="1454","台富","16.75","-0.05","-0.3","2021","21'09/02","0.2","10.5","10.3","+6.45","+62.6","+6.25","1","","0","","","","","",""
="1455","集盛","10.25","0","0","2021","21'08/11","0.3","20.25","19.95","-9.7","-48.6","-10","1","","0","","","","","",""
="1456","怡華","16.7","-0.2","-1.18","2021","","0","","","","","","","","0","","","","","",""
="1457","宜進","17.55","+0.05","+0.29","2021","21'04/28","1","21","20","-2.45","-12.2","-3.45","4","","0","","","","","",""
="1459","聯發","10.1","+0.18","+1.81","2021","","0","","","","","","","","0","","","","","",""
="1460","宏遠","8.78","-0.1","-1.13","2021","","0","","","","","","","","0","","","","","",""
="1463","強盛","14.65","-0.05","-0.34","2021","21'09/09","0.3","13.55","13.25","+1.4","+10.6","+1.1","1","","0","","","","","",""
="1464","得力","15.3","-0.05","-0.33","2021","21'08/13","0.3","17.2","16.9","-1.6","-9.47","-1.9","415","","0","","","","","",""
="1465","偉全","14.15","-0.05","-0.35","2021","21'09/01","0.3","12.95","12.65","+1.5","+11.9","+1.2","5","","0","","","","","",""
="1466","聚隆","11.2","-0.1","-0.88","2021","","0","","","","","","","","0","","","","","",""
="1467","南緯","12.2","+0.05","+0.41","2021","21'09/13","0.7","15.05","14.35","-2.15","-15","-2.85","47","","0","","","","","",""
="1468","昶和","15.25","-0.3","-1.93","2021","","0","","","","","","","","0","","","","","",""
="1470","大統新創","19.65","-0.45","-2.24","2021","21'07/29","0.42","16.2","15.8","+3.85","+24.4","+3.45","1","","0","","","","","",""
="1471","首利","17.75","+1.15","+6.93","2021","","0","","","","","","","","0","","","","","",""
="1472","三洋實業","40.95","-0.15","-0.36","2021","","0","","","","","","","","0","","","","","",""
="1473","台南","24.6","+0.1","+0.41","2021","21'10/01","0.2","17.75","17.55","+7.05","+40.2","+6.85","10","","0","","","","","",""
="1474","弘裕","12.6","+0.05","+0.4","2021","21'10/06","0.4","14.9","14.5","-1.9","-13.1","-2.3","1","","0","","","","","",""
="1475","業旺","55.7","-0.4","-0.71","2021","","0","","","","","","","","0","","","","","",""
="1476","儒鴻","494","-0.5","-0.1","2021","21'08/13","11","567","556","-62","-11.2","-73","1","","0","","","","","",""
="1477","聚陽","305","-0.5","-0.16","2021","21'04/16","8","251","243","+62","+25.5","+54","2","","0","","","","","",""
="1503","士電","158.5","+7.5","+4.97","2021","21'09/16","1.6","51.8","50.2","+108.3","+216","+106.7","21","","0","","","","","",""
="1504","東元","52.7","+0.5","+0.96","2021","21'06/09","1.15","33","31.85","+20.85","+65.5","+19.7","2","","0","","","","","",""
="1506","正道","18.25","-0.3","-1.62","2021","","0","","","","","","","","0","","","","","",""
="1512","瑞利","14","0","0","2021","","0","","","","","","","","0","","","","","",""
="1513","中興電","135","+2.5","+1.89","2021","21'09/07","2.2","47.85","45.65","+89.35","+196","+87.15","15","","0","","","","","",""
="1514","亞力","61.2","-0.4","-0.65","2021","21'08/30","0.7","26.3","24.4","+36.8","+151","+34.9","129","21'08/30","0.5","26.3","24.4","+36.8","+151","+34.9","129"
="1515","力山","37.85","-1.4","-3.57","2021","21'06/10","3.6","79.6","76","-38.15","-50.2","-41.75","11","","0","","","","","",""
="1516","川飛","20.45","-0.15","-0.73","2021","21'08/16","0.37","20.5","19.4","+1.05","+5.41","-0.05","12","21'08/16","0.37","20.5","19.4","+1.05","+5.41","-0.05","12"
="1517","利奇","17.8","-0.45","-2.47","2021","21'09/17","0.35","27.5","27.15","-9.35","-34.4","-9.7","1","","0","","","","","",""
="1519","華城","179.5","+13.5","+8.13","2021","21'07/30","1.3","44.55","43.25","+136.25","+315","+134.95","116","","0","","","","","",""
="1521","大億","37.85","-0.35","-0.92","2021","21'08/19","1.3","43.1","41.8","-3.95","-9.45","-5.25","3","","0","","","","","",""
="1522","堤維西","34.3","0","0","2021","21'08/19","0.6","20.15","19.55","+14.75","+75.4","+14.15","10","","0","","","","","",""
"1522A","堤維西甲特","46.5","0","0","","","","","","","","","","","","","","","","",""
="1524","耿鼎","22.55","-0.15","-0.66","2021","21'04/08","0.21","11.5","11.3","+11.25","+99.6","+11.05","1","","0","","","","","",""
="1525","江申","106.5","-4","-3.62","2021","21'08/31","2.2","65.3","63.1","+43.4","+68.8","+41.2","234","","0","","","","","",""
="1526","日馳","38.05","-0.2","-0.52","2021","21'09/29","1.8","51.6","49.8","-11.75","-23.6","-13.55","35","","0","","","","","",""
="1527","鑽全","41.9","+0.1","+0.24","2021","21'09/14","2.35","46.7","44.35","-2.45","-5.52","-4.8","173","","0","","","","","",""
="1528","恩德","16.2","-0.6","-3.57","2021","21'08/26","0.1","10.75","10.65","+5.55","+52.1","+5.45","1","","0","","","","","",""
="1529","樂事綠能","40.1","+0.35","+0.88","2021","21'07/15","0.5","18.65","18.15","+21.95","+121","+21.45","95","","0","","","","","",""
="1530","亞崴","33.3","-0.2","-0.6","2021","21'09/03","2.5","39.2","36.7","-3.4","-9.26","-5.9","","","0","","","","","",""
="1531","高林股","14.75","-0.1","-0.67","2021","21'09/15","0.2","15.65","15.45","-0.7","-4.53","-0.9","1","","0","","","","","",""
="1532","勤美","36.75","-0.6","-1.61","2021","21'07/12","1.03","33.2","32.15","+4.6","+14.3","+3.55","1","","0","","","","","",""
="1533","車王電","63.7","+0.2","+0.31","2021","","0","","","","","","","","0","","","","","",""
="1535","中宇","63.7","+1.1","+1.76","2021","21'09/14","1.35","39.95","38.6","+25.1","+65","+23.75","11","","0","","","","","",""
="1536","和大","68.2","-0.7","-1.02","2021","21'08/04","1.1","97.7","96.6","-28.4","-29.4","-29.5","1","","0","","","","","",""
="1537","廣隆","142.5","-0.5","-0.35","2021","21'08/12","10","151.5","141.5","+1","+0.71","-9","","","0","","","","","",""
="1538","正峰","9.6","+0.05","+0.52","2021","","0","","","","","","","","0","","","","","",""
="1539","巨庭","28.1","-0.4","-1.4","2021","","0","","","","","","","","0","","","","","",""
="1540","喬福","18.3","-0.55","-2.92","2021","21'07/29","0.5","16.6","16.1","+2.2","+13.7","+1.7","199","","0","","","","","",""
="1541","錩泰","37.4","-0.35","-0.93","2021","21'10/08","3","49.1","46.1","-8.7","-18.9","-11.7","128","","0","","","","","",""
="1558","伸興","113","-0.5","-0.44","2021","21'08/20","9.5","159","149.5","-36.5","-24.4","-46","42","","0","","","","","",""
="1560","中砂","122.5","0","0","2021","21'07/28","2.8","69.4","66.6","+55.9","+83.9","+53.1","7","","0","","","","","",""
="1568","倉佑","24.55","-0.6","-2.39","2021","21'07/12","0.3","28.5","28.2","-3.65","-12.9","-3.95","1","","0","","","","","",""
="1582","信錦","59.7","-0.1","-0.17","2021","21'08/17","5","75.4","70.4","-10.7","-15.2","-15.7","55","","0","","","","","",""
="1583","程泰","71","+0.1","+0.14","2021","21'08/12","3","67.4","64.4","+6.6","+10.2","+3.6","380","","0","","","","","",""
="1587","吉茂","22.05","-0.2","-0.9","2021","21'09/02","1.5","28.65","25.85","-3.8","-14.7","-6.6","19","21'09/02","0.5","28.65","25.85","-3.8","-14.7","-6.6","19"
="1589","永冠-KY","63.6","-1.1","-1.7","2021","21'08/27","1.5","66.5","65","-1.4","-2.15","-2.9","3","","0","","","","","",""
="1590","亞德客-KY","1000","0","0","2021","21'06/16","9.16","983","974","+26","+2.67","+17","1","","0","","","","","",""
="1597","直得","69.8","-0.1","-0.14","2021","21'06/07","1.5","101.5","100","-30.2","-30.2","-31.7","1","","0","","","","","",""
="1598","岱宇","38.3","-0.55","-1.42","2021","21'06/25","7.47","105","97.5","-59.2","-60.7","-66.7","","","0","","","","","",""
="1603","華電","37.65","-0.85","-2.21","2021","21'08/30","0.5","27.25","26.75","+10.9","+40.7","+10.4","33","","0","","","","","",""
="1604","聲寶","28.65","-1.05","-3.54","2021","21'09/15","2.5","31.15","28.65","0","0","-2.5","102","","0","","","","","",""
="1605","華新","41.35","+0.45","+1.1","2021","21'08/02","0.9","28.5","27.6","+13.75","+49.8","+12.85","2","","0","","","","","",""
="1608","華榮","21.85","-0.65","-2.89","2021","21'09/09","0.7","23.5","22.8","-0.95","-4.17","-1.65","2","","0","","","","","",""
="1609","大亞","39.4","+0.7","+1.81","2021","21'10/13","0.35","25.3","24.1","+15.3","+63.5","+14.1","3","21'10/13","0.35","25.3","24.1","+15.3","+63.5","+14.1","3"
="1611","中電","19.15","-0.05","-0.26","2021","21'09/15","0.3","10.3","10","+9.15","+91.5","+8.85","7","","0","","","","","",""
="1612","宏泰","26.3","-0.1","-0.38","2021","21'07/06","1.2","27.2","26","+0.3","+1.15","-0.9","84","","0","","","","","",""
="1614","三洋電","38.35","+0.05","+0.13","2021","21'07/08","0.95","34.4","33.45","+4.9","+14.6","+3.95","17","","0","","","","","",""
="1615","大山","39.9","0","0","2021","21'06/24","1.2","41","39.8","+0.1","+0.25","-1.1","4","21'08/11","1.2","37.95","33.9","+6","+15.1","+1.95","406"
="1616","億泰","10.25","-0.25","-2.38","2021","","0","","","","","","","","0","","","","","",""
="1617","榮星","16.4","-0.1","-0.61","2021","21'09/16","0.6","17.95","17.35","-0.95","-5.48","-1.55","52","","0","","","","","",""
="1618","合機","24.15","-0.9","-3.59","2021","21'08/04","0.3","15.75","15.45","+8.7","+56.3","+8.4","62","","0","","","","","",""
="1626","艾美特-KY","19.35","-0.9","-4.44","2021","21'09/15","0.6","24.1","22.6","-3.25","-14.4","-4.75","73","21'09/15","0.4","24.1","22.6","-3.25","-14.4","-4.75","73"
="1701","中化","24.9","-0.55","-2.16","2021","21'07/23","1","25.15","24.15","+0.75","+3.11","-0.25","179","","0","","","","","",""
="1702","南僑","46.8","-0.15","-0.32","2021","21'06/01","2","56.9","54.9","-8.1","-14.8","-10.1","2","","0","","","","","",""
="1707","葡萄王","164","-0.5","-0.3","2021","21'08/02","6.4","170.5","164","0","0","-6.5","353","","0","","","","","",""
="1708","東鹼","33.95","-0.65","-1.88","2021","21'08/27","0.9","37.35","33.45","+0.5","+1.49","-3.4","74","21'08/27","0.9","37.35","33.45","+0.5","+1.49","-3.4","74"
="1709","和益","24.55","-0.15","-0.61","2021","21'08/25","1.2","20.6","19.4","+5.15","+26.5","+3.95","15","","0","","","","","",""
="1710","東聯","20.9","-0.05","-0.24","2021","","0","","","","","","","","0","","","","","",""
="1711","永光","20.6","-0.45","-2.14","2021","21'06/16","0.3","19.55","19.25","+1.35","+7.01","+1.05","1","","0","","","","","",""
="1712","興農","35.5","+0.2","+0.57","2021","21'04/08","1.3","23.8","22.5","+13","+57.8","+11.7","121","","0","","","","","",""
="1713","國化","31.7","-0.3","-0.94","2021","21'08/12","0.66","23.35","22.7","+9","+39.6","+8.35","23","","0","","","","","",""
="1714","和桐","8.71","-0.04","-0.46","2021","21'08/30","0.7","11.35","10.65","-1.94","-18.2","-2.64","57","","0","","","","","",""
="1717","長興","31.25","-0.15","-0.48","2021","21'07/27","1.5","40.5","39","-7.75","-19.9","-9.25","36","","0","","","","","",""
="1718","中纖","8.02","-0.02","-0.25","2021","21'10/27","0.1","11","10.5","-2.48","-23.6","-2.98","","21'10/27","0.4","11","10.5","-2.48","-23.6","-2.98",""
="1720","生達","64.3","-1.2","-1.83","2021","21'07/29","1.8","39.8","38","+26.3","+69.2","+24.5","71","","0","","","","","",""
="1721","三晃","14.75","-0.15","-1.01","2021","21'08/05","0.5","10.1","9.6","+5.15","+53.6","+4.65","30","","0","","","","","",""
="1722","台肥","61.4","-0.7","-1.13","2021","21'08/30","2.3","57.8","55.5","+5.9","+10.6","+3.6","12","","0","","","","","",""
="1723","中碳","113.5","-0.5","-0.44","2021","21'08/19","2.8","108","105","+8.5","+8.1","+5.5","7","","0","","","","","",""
="1725","元禎","21.2","-0.1","-0.47","2021","21'07/08","0.96","21.9","20.95","+0.25","+1.19","-0.7","19","","0","","","","","",""
="1726","永記","75.1","-0.3","-0.4","2021","21'08/25","3.5","76","72.5","+2.6","+3.59","-0.9","6","","0","","","","","",""
="1727","中華化","32.35","-0.9","-2.71","2021","","0","","","","","","","","0","","","","","",""
="1730","花仙子","59.4","+0.1","+0.17","2021","21'08/09","3.86","68.5","64.6","-5.2","-8.05","-9.1","","","0","","","","","",""
="1731","美吾華","22.05","-0.1","-0.45","2021","21'08/03","1","19.9","18.9","+3.15","+16.7","+2.15","111","","0","","","","","",""
="1732","毛寶","27","-0.4","-1.46","2021","21'09/16","0.5","28","27.5","-0.5","-1.82","-1","2","","0","","","","","",""
="1733","五鼎","26.55","-0.35","-1.3","2021","21'08/17","1.09","23.9","22.8","+3.75","+16.4","+2.65","60","","0","","","","","",""
="1734","杏輝","33.75","-0.2","-0.59","2021","21'08/31","0.2","38","37.8","-4.05","-10.7","-4.25","1","","0","","","","","",""
="1735","日勝化","16.9","-0.15","-0.88","2021","21'08/11","0.5","18","17.5","-0.6","-3.43","-1.1","15","","0","","","","","",""
="1736","喬山","77.2","+1","+1.31","2021","21'10/04","1.12","64.2","63.1","+14.1","+22.3","+13","230","","0","","","","","",""
="1737","臺鹽","35.35","-0.5","-1.39","2021","21'10/20","1.35","34.3","32.95","+2.4","+7.28","+1.05","115","","0","","","","","",""
="1752","南光","58.6","-1.5","-2.5","2021","21'08/24","1.6","37.9","36.3","+22.3","+61.4","+20.7","80","","0","","","","","",""
="1760","寶齡富錦","131","-0.5","-0.38","2021","21'06/24","0.7","108.5","108","+23","+21.3","+22.5","1","","0","","","","","",""
="1762","中化生","78.4","-2.9","-3.57","2021","21'07/22","1.5","63","61.5","+16.9","+27.5","+15.4","10","","0","","","","","",""
="1773","勝一","132","-2","-1.49","2021","21'08/13","3.49","154.5","136","-4","-2.94","-22.5","24","21'08/13","1.11","154.5","136","-4","-2.94","-22.5","24"
="1776","展宇","17","-0.1","-0.58","2021","21'08/25","1","20.45","19.45","-2.45","-12.6","-3.45","4","","0","","","","","",""
="1783","和康生","60.6","-2.4","-3.81","2021","21'08/19","0.73","65.2","64.5","-3.9","-6.05","-4.6","1","","0","","","","","",""
="1786","科妍","86.1","-1.5","-1.71","2021","21'10/04","0.96","54.3","49.15","+36.95","+75.2","+31.8","292","21'10/04","0.85","54.3","49.15","+36.95","+75.2","+31.8","292"
="1789","神隆","28.95","-0.5","-1.7","2021","21'08/26","0.5","24.6","24.1","+4.85","+20.1","+4.35","1","","0","","","","","",""
="1795","美時","290","+7","+2.47","2021","21'07/07","0.35","107","106.5","+183.5","+172","+183","1","","0","","","","","",""
="1802","台玻","17.9","-0.15","-0.83","2021","21'07/19","0.5","46","45.5","-27.6","-60.7","-28.1","1","","0","","","","","",""
="1805","寶徠","9.6","-0.08","-0.83","2021","","0","","","","","","","","0","","","","","",""
="1806","冠軍","10.5","-0.1","-0.94","2021","","0","","","","","","","","0","","","","","",""
="1808","潤隆","84.7","+1.7","+2.05","2021","21'09/24","0.2","59.8","56.2","+28.5","+50.7","+24.9","2","21'09/24","0.6","59.8","56.2","+28.5","+50.7","+24.9","2"
="1809","中釉","15.25","-0.2","-1.29","2021","21'08/12","0.2","13.3","13.1","+2.15","+16.4","+1.95","1","","0","","","","","",""
="1810","和成","22.8","-0.6","-2.56","2021","21'07/27","0.2","11.95","11.75","+11.05","+94","+10.85","2","","0","","","","","",""
="1817","凱撒衛","37.4","0","0","2021","21'08/23","2","37.25","35.25","+2.15","+6.1","+0.15","3","","0","","","","","",""
="1903","士紙","51.5","-0.7","-1.34","2021","","0","","","","","","","","0","","","","","",""
="1904","正隆","32.55","-0.25","-0.76","2021","21'08/17","1.8","39.65","37.85","-5.3","-14","-7.1","","","0","","","","","",""
="1905","華紙","27.45","0","0","2021","","0","","","","","","","","0","","","","","",""
="1906","寶隆","15.9","-0.1","-0.62","2021","21'07/08","0.4","23.35","22.95","-7.05","-30.7","-7.45","441","","0","","","","","",""
="1907","永豐餘","36.3","-0.4","-1.09","2021","21'06/09","1.5","49.1","47.6","-11.3","-23.7","-12.8","3","","0","","","","","",""
="1909","榮成","16.3","-0.1","-0.61","2021","21'07/01","0.6","29.1","28.5","-12.2","-42.8","-12.8","1","","0","","","","","",""
="2002","中鋼","28.85","0","0","2021","21'08/31","0.3","37.5","37.2","-8.35","-22.4","-8.65","1","","0","","","","","",""
"2002A","中鋼特","45.1","-0.2","-0.44","2021","21'08/31","1.4","51.9","50.5","-5.4","-10.7","-6.8","21","","0","","","","","",""
="2006","東和鋼鐵","56.9","-0.3","-0.52","2021","21'06/25","1.5","47.95","46.45","+10.45","+22.5","+8.95","2","","0","","","","","",""
="2007","燁興","9.78","-0.18","-1.81","2021","","0","","","","","","","","0","","","","","",""
="2008","高興昌","19.7","0","0","2021","","0","","","","","","","","0","","","","","",""
="2009","第一銅","30.6","-0.4","-1.29","2021","21'09/14","0.8","55","54.2","-23.6","-43.5","-24.4","1","","0","","","","","",""
="2010","春源","17.85","-0.3","-1.65","2021","21'07/09","0.6","33.8","33.2","-15.35","-46.2","-15.95","1","","0","","","","","",""
="2012","春雨","25.95","-0.2","-0.76","2021","21'11/26","1.1","30.8","30.3","-4.35","-14.4","-4.85","14","","0","","","","","",""
="2013","中鋼構","55.2","-0.3","-0.54","2021","21'08/30","2.8","73.4","70.6","-15.4","-21.8","-18.2","1","","0","","","","","",""
="2014","中鴻","23.1","-0.25","-1.07","2021","21'08/26","0.3","44.1","43.8","-20.7","-47.3","-21","1","","0","","","","","",""
="2015","豐興","69.2","-1.3","-1.84","2021","21'08/20","3.5","75","71.5","-2.3","-3.22","-5.8","5","","0","","","","","",""
="2017","官田鋼","17","-0.3","-1.73","2021","21'09/02","0.3","26.4","26.1","-9.1","-34.9","-9.4","","","0","","","","","",""
="2020","美亞","26.5","+1.2","+4.74","2021","21'06/10","1.7","34.7","33","-6.5","-19.7","-8.2","12","","0","","","","","",""
="2022","聚亨","9.43","-0.07","-0.74","2021","","0","","","","","","","","0","","","","","",""
="2023","燁輝","15.05","-0.1","-0.66","2021","","0","","","","","","","","0","","","","","",""
="2024","志聯","17.2","-0.05","-0.29","2021","21'09/09","0.25","22.75","22.5","-5.3","-23.6","-5.55","1","","0","","","","","",""
="2025","千興","5.3","+0.03","+0.57","2021","","0","","","","","","","","0","","","","","",""
="2027","大成鋼","47","-0.2","-0.42","2021","21'08/09","0.8","51","50.2","-3.2","-6.37","-4","1","","0","","","","","",""
="2028","威致","23.95","0","0","2021","","0","","","","","","","","0","","","","","",""
="2029","盛餘","25.3","-0.15","-0.59","2021","21'07/14","0.5","51.6","51.1","-25.8","-50.5","-26.3","1","","0","","","","","",""
="2030","彰源","20.8","-0.25","-1.19","2021","21'09/03","0.5","36.35","35.85","-15.05","-42","-15.55","1","","0","","","","","",""
="2031","新光鋼","43.15","-0.1","-0.23","2021","21'08/10","1.92","75.8","73.9","-30.75","-41.6","-32.65","164","","0","","","","","",""
="2032","新鋼","17.35","-0.15","-0.86","2021","21'07/20","0.53","41.3","40.75","-23.4","-57.4","-23.95","1","","0","","","","","",""
="2033","佳大","13.95","-0.15","-1.06","2021","21'08/25","0.3","21.7","21.4","-7.45","-34.8","-7.75","2","","0","","","","","",""
="2034","允強","28.9","-0.1","-0.34","2021","21'10/05","1.48","34.2","32.7","-3.8","-11.6","-5.3","96","","0","","","","","",""
="2038","海光","18.8","-0.35","-1.83","2021","21'08/25","0.5","42.9","42.4","-23.6","-55.7","-24.1","1","","0","","","","","",""
="2049","上銀","221","+0.5","+0.23","2021","21'08/12","2","344","342","-121","-35.4","-123","1","21'09/16","0.3","332.5","323","-102","-29.8","-111.5","2"
="2059","川湖","715","+22","+3.17","2021","21'08/26","6.12","365","359","+356","+99.2","+350","1","","0","","","","","",""
="2062","橋椿","22.95","0","0","2021","21'09/28","0.08","27.3","27.2","-4.25","-15.6","-4.35","1","","0","","","","","",""
="2069","運錩","18.65","-0.15","-0.8","2021","21'08/04","0.55","41.3","40.75","-22.1","-54.2","-22.65","28","","0","","","","","",""
="2101","南港","38.05","-0.25","-0.65","2021","21'05/12","0.6","41.35","40.75","-2.7","-6.63","-3.3","59","","0","","","","","",""
="2102","泰豐","18.15","-0.1","-0.55","2021","21'11/09","0.02","26.9","26.9","-8.75","-32.5","-8.75","1","","0","","","","","",""
="2103","台橡","25.2","-0.05","-0.2","2021","21'08/25","0.36","31.5","31.15","-5.95","-19.1","-6.3","1","","0","","","","","",""
="2104","國際中橡","20.55","-0.05","-0.24","2021","21'09/01","0.1","23.4","23.3","-2.75","-11.8","-2.85","1","","0","","","","","",""
="2105","正新","39.7","-0.05","-0.13","2021","21'08/30","1.2","38.15","36.95","+2.75","+7.44","+1.55","257","","0","","","","","",""
="2106","建大","31.3","-0.25","-0.79","2021","21'08/26","1","33.05","32.05","-0.75","-2.34","-1.75","4","","0","","","","","",""
="2107","厚生","20.8","-0.15","-0.72","2021","21'08/24","1.5","23.95","22.45","-1.65","-7.35","-3.15","","","0","","","","","",""
="2108","南帝","36","-0.5","-1.37","2021","21'04/07","4","122","118","-82","-69.5","-86","1","","0","","","","","",""
="2109","華豐","14.7","-0.05","-0.34","2021","21'09/22","0.5","17.2","16.7","-2","-12","-2.5","4","","0","","","","","",""
="2114","鑫永銓","108","+1","+0.93","2021","21'08/26","5","157.5","138.5","-30.5","-22","-49.5","","21'08/26","1","157.5","138.5","-30.5","-22","-49.5",""
="2115","六暉-KY","31.35","-0.35","-1.1","2021","21'08/10","1.5","50.2","44.25","-12.9","-29.2","-18.85","","21'08/10","1","50.2","44.25","-12.9","-29.2","-18.85",""
="2201","裕隆","80.2","+0.2","+0.25","2021","21'08/03","1","40.3","39.3","+40.9","+104","+39.9","3","","0","","","","","",""
="2204","中華","93.5","-4","-4.1","2021","21'07/22","7","71","64","+29.5","+46.1","+22.5","11","","0","","","","","",""
="2206","三陽工業","80.8","-1.4","-1.7","2021","21'08/10","1.31","28.75","27.45","+53.35","+194","+52.05","127","","0","","","","","",""
="2207","和泰車","776","-1","-0.13","2021","21'07/09","17","602","585","+191","+32.6","+174","3","","0","","","","","",""
="2208","台船","24.1","-0.35","-1.43","2021","","0","","","","","","","","0","","","","","",""
="2211","長榮鋼","65","-0.2","-0.31","2021","21'08/30","2.09","53.5","51.4","+13.6","+26.5","+11.5","59","","0","","","","","",""
="2227","裕日車","197.5","-1","-0.5","2021","21'08/05","18.53","276.5","258","-60.5","-23.4","-79","421","","0","","","","","",""
="2228","劍麟","100.5","0","0","2021","21'09/10","1.05","69.2","68.2","+32.3","+47.4","+31.3","1","","0","","","","","",""
="2231","為升","168","+4","+2.44","2021","21'09/29","1.2","145.5","144.5","+23.5","+16.3","+22.5","8","","0","","","","","",""
="2233","宇隆","110.5","-1","-0.9","2021","21'08/19","3.74","114.5","111","-0.5","-0.45","-4","5","","0","","","","","",""
="2236","百達-KY","65.4","-1.4","-2.1","2021","21'09/13","1.87","27.55","25.7","+39.7","+154","+37.85","4","","0","","","","","",""
="2239","英利-KY","74.3","-4.6","-5.83","2021","21'09/24","1.85","66.8","65","+9.3","+14.3","+7.5","19","","0","","","","","",""
="2241","艾姆勒","38.55","+1.85","+5.04","2021","21'08/20","0.6","55","54.4","-15.85","-29.1","-16.45","1","","0","","","","","",""
="2243","宏旭-KY","16.25","-0.85","-4.97","2021","","0","","","","","","","","0","","","","","",""
="2247","汎德永業","334","-5","-1.47","2021","21'09/10","11","228.5","217.5","+116.5","+53.6","+105.5","350","","0","","","","","",""
="2250","IKKA-KY","70.6","-0.2","-0.28","2021","21'08/05","3","168","165","-94.4","-57.2","-97.4","1","","0","","","","","",""
="2301","光寶科","126.5","+6.5","+5.42","2021","21'08/16","5.4","61.3","59.3","+67.2","+113","+65.2","37","","0","","","","","",""
="2302","麗正","19.65","-0.3","-1.5","2021","21'11/30","0.3","17.05","16.75","+2.9","+17.3","+2.6","1","","0","","","","","",""
="2303","聯電","47.75","-0.75","-1.55","2021","21'07/22","1.6","50.8","49.2","-1.45","-2.95","-3.05","1","","0","","","","","",""
="2305","全友","21.4","-0.65","-2.95","2021","","0","","","","","","","","0","","","","","",""
="2308","台達電","363","+3.5","+0.97","2021","21'07/20","5.5","308","302.5","+60.5","+20","+55","3","","0","","","","","",""
="2312","金寶","15.95","+0.1","+0.63","2021","21'06/22","0.29","13","12.7","+3.25","+25.6","+2.95","1","","0","","","","","",""
="2313","華通","45.75","+0.15","+0.33","2021","21'07/08","1.5","42.3","40.8","+4.95","+12.1","+3.45","1","","0","","","","","",""
="2314","台揚","42.5","-0.9","-2.07","2021","","0","","","","","","","","0","","","","","",""
="2316","楠梓電","27.1","0","0","2021","21'08/30","1.5","29.3","27.8","-0.7","-2.52","-2.2","51","","0","","","","","",""
