"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="1447","力鵬","7.88","-0.07","-0.88","2015","","0","","","","","","","15'08/12","0.5","7.98","7.6","+0.28","","-0.1","2"
="1449","佳和","19.8","+1.8","+10","2015","","0","","","","","","","","0","","","","","",""
="1451","年興","20.05","+0.05","+0.25","2015","15'07/02","1.8","26.7","24.9","-4.85","-19.5","-6.65","418","","0","","","","","",""
="1452","宏益","16.95","-0.05","-0.29","2015","15'07/09","1","28.75","27.75","-10.8","-38.9","-11.8","1","","0","","","","","",""
="1453","大將","14.7","+1.3","+9.7","2015","","0","","","","","","","","0","","","","","",""
="1454","台富","16.75","-0.05","-0.3","2015","15'08/24","0.4","10.2","9.8","+6.95","+70.9","+6.55","7","","0","","","","","",""
="1455","集盛","10.25","0","0","2015","15'07/06","0.2","13.9","13.7","-3.45","-25.2","-3.65","1","","0","","","","","",""
="1456","怡華","16.7","-0.2","-1.18","2015","","0","","","","","","","","0","","","","","",""
="1457","宜進","17.55","+0.05","+0.29","2015","15'07/09","0.3","12.1","11.8","+5.75","+48.7","+5.45","1","","0","","","","","",""
="1459","聯發","10.1","+0.18","+1.81","2015","15'07/22","0.55","12.65","12.1","-2","-16.5","-2.55","4","","0","","","","","",""
="1460","宏遠","8.78","-0.1","-1.13","2015","15'07/08","0.7","17.2","16.5","-7.72","-46.8","-8.42","59","","0","","","","","",""
="1463","強盛","14.65","-0.05","-0.34","2015","15'07/16","0.53","16.9","16.35","-1.7","-10.4","-2.25","10","","0","","","","","",""
="1464","得力","15.3","-0.05","-0.33","2015","15'08/05","0.97","26.55","24.4","-9.1","-37.3","-11.25","4","15'08/05","0.49","26.55","24.4","-9.1","-37.3","-11.25","4"
="1465","偉全","14.15","-0.05","-0.35","2015","15'09/08","0.95","14.4","13.45","+0.7","+5.2","-0.25","56","","0","","","","","",""
="1466","聚隆","11.2","-0.1","-0.88","2015","15'08/07","0.5","12.8","12.3","-1.1","-8.94","-1.6","2","","0","","","","","",""
="1467","南緯","12.2","+0.05","+0.41","2015","15'07/29","0.5","11.4","10.9","+1.3","+11.9","+0.8","1","","0","","","","","",""
="1468","昶和","15.25","-0.3","-1.93","2015","","0","","","","","","","","0","","","","","",""
="1470","大統新創","19.65","-0.45","-2.24","2015","15'07/20","0.6","17.7","17.1","+2.55","+14.9","+1.95","5","","0","","","","","",""
="1471","首利","17.75","+1.15","+6.93","2015","","0","","","","","","","","0","","","","","",""
="1472","三洋實業","40.95","-0.15","-0.36","2015","","0","","","","","","","","0","","","","","",""
="1473","台南","24.6","+0.1","+0.41","2015","15'07/15","1.6","29.6","28","-3.4","-12.1","-5","113","","0","","","","","",""
="1474","弘裕","12.6","+0.05","+0.4","2015","15'08/28","0.3","8.7","8.4","+4.2","+50","+3.9","2","","0","","","","","",""
="1475","業旺","55.7","-0.4","-0.71","2015","","0","","","","","","","","0","","","","","",""
="1476","儒鴻","494","-0.5","-0.1","2015","15'07/28","8","430","422","+72","+17.1","+64","2","","0","","","","","",""
="1477","聚陽","305","-0.5","-0.16","2015","15'08/04","7.7","269","252.5","+52.5","+20.8","+36","8","15'08/04","0.35","269","252.5","+52.5","+20.8","+36","8"
="1503","士電","158.5","+7.5","+4.97","2015","15'07/27","1.5","38.7","37.2","+121.3","+326","+119.8","14","","0","","","","","",""
="1504","東元","52.7","+0.5","+0.96","2015","15'07/07","1.1","24.35","23.25","+29.45","+127","+28.35","5","","0","","","","","",""
="1506","正道","18.25","-0.3","-1.62","2015","","0","","","","","","","","0","","","","","",""
="1512","瑞利","14","0","0","2015","","0","","","","","","","","0","","","","","",""
="1513","中興電","135","+2.5","+1.89","2015","15'08/31","1.2","17.1","15.9","+119.1","+749","+117.9","27","","0","","","","","",""
="1514","亞力","61.2","-0.4","-0.65","2015","15'07/31","0.45","8.4","7.95","+53.25","+670","+52.8","54","","0","","","","","",""
="1515","力山","37.85","-1.4","-3.57","2015","","0","","","","","","","","0","","","","","",""
="1516","川飛","20.45","-0.15","-0.73","2015","","0","","","","","","","","0","","","","","",""
="1517","利奇","17.8","-0.45","-2.47","2015","15'08/27","0.5","10.3","9.8","+8","+81.6","+7.5","2","","0","","","","","",""
="1519","華城","179.5","+13.5","+8.13","2015","15'08/27","0.6","13.6","13","+166.5","+1281","+165.9","1","","0","","","","","",""
="1521","大億","37.85","-0.35","-0.92","2015","15'07/08","4.3","99.8","95.5","-57.65","-60.4","-61.95","","","0","","","","","",""
="1522","堤維西","34.3","0","0","2015","15'08/26","1","16.15","15.15","+19.15","+126","+18.15","2","","0","","","","","",""
"1522A","堤維西甲特","46.5","0","0","","","","","","","","","","","","","","","","",""
="1524","耿鼎","22.55","-0.15","-0.66","2015","","0","","","","","","","","0","","","","","",""
="1525","江申","106.5","-4","-3.62","2015","15'07/22","1.4","68.5","67.1","+39.4","+58.7","+38","3","","0","","","","","",""
="1526","日馳","38.05","-0.2","-0.52","2015","","0","","","","","","","","0","","","","","",""
="1527","鑽全","41.9","+0.1","+0.24","2015","15'08/24","3","40.65","37.65","+4.25","+11.3","+1.25","4","","0","","","","","",""
="1528","恩德","16.2","-0.6","-3.57","2015","15'07/17","0.1","8.89","8.79","+7.41","+84.3","+7.31","1","","0","","","","","",""
="1529","樂事綠能","40.1","+0.35","+0.88","2015","","0","","","","","","","","0","","","","","",""
="1530","亞崴","33.3","-0.2","-0.6","2015","15'10/15","2.2","32.9","30.7","+2.6","+8.47","+0.4","28","","0","","","","","",""
="1531","高林股","14.75","-0.1","-0.67","2015","15'08/31","0.8","17.65","16.85","-2.1","-12.5","-2.9","8","","0","","","","","",""
="1532","勤美","36.75","-0.6","-1.61","2015","15'07/14","1.5","27.1","25.6","+11.15","+43.6","+9.65","2","","0","","","","","",""
="1533","車王電","63.7","+0.2","+0.31","2015","15'08/25","0.5","34.65","34.15","+29.55","+86.5","+29.05","3","","0","","","","","",""
="1535","中宇","63.7","+1.1","+1.76","2015","15'07/22","4.5","69.7","65.2","-1.5","-2.3","-6","","","0","","","","","",""
="1536","和大","68.2","-0.7","-1.02","2015","15'07/07","2.1","106","104","-35.8","-34.4","-37.8","1","","0","","","","","",""
="1537","廣隆","142.5","-0.5","-0.35","2015","15'08/24","6.5","127.5","121","+21.5","+17.8","+15","19","","0","","","","","",""
="1538","正峰","9.6","+0.05","+0.52","2015","","0","","","","","","","","0","","","","","",""
="1539","巨庭","28.1","-0.4","-1.4","2015","15'09/04","0.89","40.85","39.95","-11.85","-29.7","-12.75","1","","0","","","","","",""
="1540","喬福","18.3","-0.55","-2.92","2015","15'07/22","1.5","20.15","18.65","-0.35","-1.88","-1.85","912","","0","","","","","",""
="1541","錩泰","37.4","-0.35","-0.93","2015","15'08/27","1.71","26.7","25","+12.4","+49.6","+10.7","1","","0","","","","","",""
="1558","伸興","113","-0.5","-0.44","2015","15'07/14","9","161","152","-39","-25.7","-48","19","","0","","","","","",""
="1560","中砂","122.5","0","0","2015","15'06/30","4.1","62","57.9","+64.6","+112","+60.5","361","","0","","","","","",""
="1568","倉佑","24.55","-0.6","-2.39","2015","15'07/08","0.5","18.1","17.6","+6.95","+39.5","+6.45","3","","0","","","","","",""
="1582","信錦","59.7","-0.1","-0.17","2015","15'07/24","4.5","52.5","48","+11.7","+24.4","+7.2","63","","0","","","","","",""
="1583","程泰","71","+0.1","+0.14","2015","15'10/15","3.5","68.6","65.1","+5.9","+9.06","+2.4","18","","0","","","","","",""
="1587","吉茂","22.05","-0.2","-0.9","2015","15'07/31","1.2","20.82","","","","+1.23","2","","0","","","","","",""
="1589","永冠-KY","63.6","-1.1","-1.7","2015","15'07/01","6","224.5","218.5","-154.9","-70.9","-160.9","2","","0","","","","","",""
="1590","亞德客-KY","1000","0","0","2015","15'06/15","4.8","209","194.5","+805.5","+414","+791","203","15'06/15","0.5","209","194.5","+805.5","+414","+791","203"
="1597","直得","69.8","-0.1","-0.14","2015","15'07/14","0.5","29.05","28.55","+41.25","+144","+40.75","1","","0","","","","","",""
="1598","岱宇","38.3","-0.55","-1.42","2015","15'08/12","2","32.88","","","","+5.42","106","15'08/12","0.5","32.88","","","","+5.42","106"
="1603","華電","37.65","-0.85","-2.21","2015","","0","","","","","","","","0","","","","","",""
="1604","聲寶","28.65","-1.05","-3.54","2015","15'07/23","1","13","12","+16.65","+139","+15.65","48","","0","","","","","",""
="1605","華新","41.35","+0.45","+1.1","2015","","0","","","","","","","","0","","","","","",""
="1608","華榮","21.85","-0.65","-2.89","2015","","0","","","","","","","","0","","","","","",""
="1609","大亞","39.4","+0.7","+1.81","2015","","0","","","","","","","","0","","","","","",""
="1611","中電","19.15","-0.05","-0.26","2015","","0","","","","","","","","0","","","","","",""
="1612","宏泰","26.3","-0.1","-0.38","2015","15'07/15","0.6","9.75","9.15","+17.15","+187","+16.55","383","","0","","","","","",""
="1614","三洋電","38.35","+0.05","+0.13","2015","15'07/20","0.76","27.45","26.7","+11.65","+43.6","+10.9","387","","0","","","","","",""
="1615","大山","39.9","0","0","2015","15'06/29","0.3","10.5","10.2","+29.7","+291","+29.4","137","","0","","","","","",""
="1616","億泰","10.25","-0.25","-2.38","2015","","0","","","","","","","","0","","","","","",""
="1617","榮星","16.4","-0.1","-0.61","2015","15'07/29","0.3","6.57","6.27","+10.13","+162","+9.83","13","","0","","","","","",""
="1618","合機","24.15","-0.9","-3.59","2015","15'07/17","0.2","6.88","6.68","+17.47","+262","+17.27","22","","0","","","","","",""
="1626","艾美特-KY","19.35","-0.9","-4.44","2015","","0","","","","","","","","0","","","","","",""
="1701","中化","24.9","-0.55","-2.16","2015","15'08/04","0.6","19.6","19","+5.9","+31.1","+5.3","75","","0","","","","","",""
="1702","南僑","46.8","-0.15","-0.32","2015","15'07/07","2.1","64.9","62.8","-16","-25.5","-18.1","1","","0","","","","","",""
="1707","葡萄王","164","-0.5","-0.3","2015","15'07/27","5.3","223","217.5","-53.5","-24.6","-59","269","","0","","","","","",""
="1708","東鹼","33.95","-0.65","-1.88","2015","15'07/28","1.5","35.7","32.55","+1.4","+4.3","-1.75","9","15'07/28","0.5","35.7","32.55","+1.4","+4.3","-1.75","9"
="1709","和益","24.55","-0.15","-0.61","2015","15'08/25","0.6","12.2","11.6","+12.95","+112","+12.35","3","","0","","","","","",""
="1710","東聯","20.9","-0.05","-0.24","2015","15'07/02","1","24.35","23.35","-2.45","-10.5","-3.45","40","","0","","","","","",""
="1711","永光","20.6","-0.45","-2.14","2015","15'07/27","0.5","22.6","21.05","-0.45","-2.14","-2","81","15'07/27","0.5","22.6","21.05","-0.45","-2.14","-2","81"
="1712","興農","35.5","+0.2","+0.57","2015","15'07/20","0.9","15.85","14.95","+20.55","+137","+19.65","379","","0","","","","","",""
="1713","國化","31.7","-0.3","-0.94","2015","15'07/16","0.55","16.9","16.35","+15.35","+93.9","+14.8","5","","0","","","","","",""
="1714","和桐","8.71","-0.04","-0.46","2015","","0","","","","","","","","0","","","","","",""
="1717","長興","31.25","-0.15","-0.48","2015","15'07/02","1.8","32.9","31.1","+0.15","+0.48","-1.65","163","","0","","","","","",""
="1718","中纖","8.02","-0.02","-0.25","2015","","0","","","","","","","","0","","","","","",""
="1720","生達","64.3","-1.2","-1.83","2015","15'07/31","1","30.4","29.4","+34.9","+119","+33.9","34","","0","","","","","",""
="1721","三晃","14.75","-0.15","-1.01","2015","","0","","","","","","","","0","","","","","",""
="1722","台肥","61.4","-0.7","-1.13","2015","15'08/17","2.2","45.45","43.25","+18.15","+42","+15.95","131","","0","","","","","",""
="1723","中碳","113.5","-0.5","-0.44","2015","15'07/09","8.3","133.5","125","-11.5","-9.2","-20","387","","0","","","","","",""
="1725","元禎","21.2","-0.1","-0.47","2015","15'08/04","0.62","13.1","12.45","+8.75","+70.3","+8.1","23","","0","","","","","",""
="1726","永記","75.1","-0.3","-0.4","2015","15'08/27","3.8","65.8","62","+13.1","+21.1","+9.3","2","","0","","","","","",""
="1727","中華化","32.35","-0.9","-2.71","2015","15'08/11","0.5","17.25","15.95","+16.4","+103","+15.1","1473","15'08/11","0.5","17.25","15.95","+16.4","+103","+15.1","1473"
="1730","花仙子","59.4","+0.1","+0.17","2015","15'07/28","1.7","29.8","28.1","+31.3","+111","+29.6","10","","0","","","","","",""
="1731","美吾華","22.05","-0.1","-0.45","2015","15'07/08","0.6","14.65","14.05","+8","+56.9","+7.4","8","","0","","","","","",""
="1732","毛寶","27","-0.4","-1.46","2015","","0","","","","","","","","0","","","","","",""
="1733","五鼎","26.55","-0.35","-1.3","2015","15'07/21","2.5","44.9","42.4","-15.85","-37.4","-18.35","83","","0","","","","","",""
="1734","杏輝","33.75","-0.2","-0.59","2015","15'07/30","0.8","28.1","27.3","+6.45","+23.6","+5.65","1","","0","","","","","",""
="1735","日勝化","16.9","-0.15","-0.88","2015","15'08/05","0.6","11.45","10.85","+6.05","+55.8","+5.45","12","","0","","","","","",""
="1736","喬山","77.2","+1","+1.31","2015","15'08/27","1.5","41.1","39.4","+37.8","+95.9","+36.1","1","15'08/27","0.05","41.1","39.4","+37.8","+95.9","+36.1","1"
="1737","臺鹽","35.35","-0.5","-1.39","2015","15'08/12","1","23.45","22.45","+12.9","+57.5","+11.9","35","","0","","","","","",""
="1752","南光","58.6","-1.5","-2.5","2015","15'09/16","0.49","43.95","43.45","+15.15","+34.9","+14.65","1","","0","","","","","",""
="1760","寶齡富錦","131","-0.5","-0.38","2015","15'09/03","0.15","125.55","","","","+5.45","1","15'09/03","1.6","125.55","","","","+5.45","1"
="1762","中化生","78.4","-2.9","-3.57","2015","15'07/23","0.5","34.1","33.6","+44.8","+133","+44.3","53","","0","","","","","",""
="1773","勝一","132","-2","-1.49","2015","15'06/11","2.6","44.9","42.3","+89.7","+212","+87.1","231","","0","","","","","",""
="1776","展宇","17","-0.1","-0.58","2015","15'09/08","1.2","23.56","","","","-6.56","1","","0","","","","","",""
="1783","和康生","60.6","-2.4","-3.81","2015","","0","","","","","","","","0","","","","","",""
="1786","科妍","86.1","-1.5","-1.71","2015","","0","","","","","","","","0","","","","","",""
="1789","神隆","28.95","-0.5","-1.7","2015","15'08/06","0.2","32.1","30.65","-1.7","-5.55","-3.15","2","15'08/06","0.4","32.1","30.65","-1.7","-5.55","-3.15","2"
="1795","美時","290","+7","+2.47","2015","","0","","","","","","","","0","","","","","",""
="1802","台玻","17.9","-0.15","-0.83","2015","","0","","","","","","","","0","","","","","",""
="1805","寶徠","9.6","-0.08","-0.83","2015","","0","","","","","","","","0","","","","","",""
="1806","冠軍","10.5","-0.1","-0.94","2015","","0","","","","","","","","0","","","","","",""
="1808","潤隆","84.7","+1.7","+2.05","2015","15'09/07","4.01","27.3","23.3","+61.4","+264","+57.4","15","","0","","","","","",""
="1809","中釉","15.25","-0.2","-1.29","2015","15'07/07","0.5","12.3","11.8","+3.45","+29.2","+2.95","284","","0","","","","","",""
="1810","和成","22.8","-0.6","-2.56","2015","15'07/28","0.3","8.3","8","+14.8","+185","+14.5","10","","0","","","","","",""
="1817","凱撒衛","37.4","0","0","2015","15'08/03","1.8","35.1","33.3","+4.1","+12.3","+2.3","3","","0","","","","","",""
="1903","士紙","51.5","-0.7","-1.34","2015","","0","","","","","","","","0","","","","","",""
="1904","正隆","32.55","-0.25","-0.76","2015","15'07/13","0.35","11.9","11.55","+21","+182","+20.65","2","","0","","","","","",""
="1905","華紙","27.45","0","0","2015","15'07/16","0.1","9.17","9.07","+18.38","+203","+18.28","1","","0","","","","","",""
="1906","寶隆","15.9","-0.1","-0.62","2015","","0","","","","","","","","0","","","","","",""
="1907","永豐餘","36.3","-0.4","-1.09","2015","15'07/21","0.4","10.9","10.5","+25.8","+246","+25.4","44","","0","","","","","",""
="1909","榮成","16.3","-0.1","-0.61","2015","15'07/09","0.9","12.4","11.5","+4.8","+41.7","+3.9","174","","0","","","","","",""
="2002","中鋼","28.85","0","0","2015","15'07/24","1","23.9","22.9","+5.95","+26","+4.95","319","","0","","","","","",""
"2002A","中鋼特","45.1","-0.2","-0.44","2015","15'07/24","1.4","41.5","40.1","+5","+12.5","+3.6","234","","0","","","","","",""
="2006","東和鋼鐵","56.9","-0.3","-0.52","2015","15'07/22","1.3","22.3","21","+35.9","+171","+34.6","325","","0","","","","","",""
="2007","燁興","9.78","-0.18","-1.81","2015","","0","","","","","","","","0","","","","","",""
="2008","高興昌","19.7","0","0","2015","","0","","","","","","","","0","","","","","",""
="2009","第一銅","30.6","-0.4","-1.29","2015","15'07/21","0.4","8.46","8.06","+22.54","+280","+22.14","155","","0","","","","","",""
="2010","春源","17.85","-0.3","-1.65","2015","15'06/29","0.5","11.15","10.65","+7.2","+67.6","+6.7","195","","0","","","","","",""
="2012","春雨","25.95","-0.2","-0.76","2015","15'08/25","0.5","12.4","11.9","+14.05","+118","+13.55","1","","0","","","","","",""
="2013","中鋼構","55.2","-0.3","-0.54","2015","15'07/21","0.8","21.15","20.35","+34.85","+171","+34.05","141","","0","","","","","",""
="2014","中鴻","23.1","-0.25","-1.07","2015","","0","","","","","","","","0","","","","","",""
="2015","豐興","69.2","-1.3","-1.84","2015","15'07/13","2.5","39.2","36.7","+32.5","+88.6","+30","112","","0","","","","","",""
="2017","官田鋼","17","-0.3","-1.73","2015","","0","","","","","","","","0","","","","","",""
="2020","美亞","26.5","+1.2","+4.74","2015","15'07/10","0.8","13.5","12.7","+13.8","+109","+13","2","","0","","","","","",""
="2022","聚亨","9.43","-0.07","-0.74","2015","","0","","","","","","","","0","","","","","",""
="2023","燁輝","15.05","-0.1","-0.66","2015","15'08/26","0.2","7.14","6.73","+8.32","+124","+7.91","1","15'08/26","0.3","7.14","6.73","+8.32","+124","+7.91","1"
="2024","志聯","17.2","-0.05","-0.29","2015","15'07/09","0.8","8.5","7.7","+9.5","+123","+8.7","331","","0","","","","","",""
="2025","千興","5.3","+0.03","+0.57","2015","","0","","","","","","","","0","","","","","",""
="2027","大成鋼","47","-0.2","-0.42","2015","15'08/07","0.61","15.8","14.6","+32.4","+222","+31.2","44","15'08/07","0.41","15.8","14.6","+32.4","+222","+31.2","44"
="2028","威致","23.95","0","0","2015","","0","","","","","","","","0","","","","","",""
="2029","盛餘","25.3","-0.15","-0.59","2015","15'07/21","1.15","20.45","19.3","+6","+31.1","+4.85","155","","0","","","","","",""
="2030","彰源","20.8","-0.25","-1.19","2015","15'08/04","0.5","10.4","9.42","+11.38","+121","+10.4","48","15'08/04","0.5","10.4","9.42","+11.38","+121","+10.4","48"
="2031","新光鋼","43.15","-0.1","-0.23","2015","15'07/09","1","17.15","16.15","+27","+167","+26","249","","0","","","","","",""
="2032","新鋼","17.35","-0.15","-0.86","2015","15'07/06","0.25","10.25","10","+7.35","+73.5","+7.1","159","","0","","","","","",""
="2033","佳大","13.95","-0.15","-1.06","2015","","0","","","","","","","","0","","","","","",""
="2034","允強","28.9","-0.1","-0.34","2015","15'07/14","2","22.25","20.25","+8.65","+42.7","+6.65","147","","0","","","","","",""
="2038","海光","18.8","-0.35","-1.83","2015","","0","","","","","","","","0","","","","","",""
="2049","上銀","221","+0.5","+0.23","2015","15'08/07","3.2","175.5","167.5","+53.5","+31.9","+45.5","2","15'08/07","0.3","175.5","167.5","+53.5","+31.9","+45.5","2"
="2059","川湖","715","+22","+3.17","2015","15'08/27","9","409","400","+315","+78.8","+306","1","","0","","","","","",""
="2062","橋椿","22.95","0","0","2015","15'09/15","2.68","45.25","42.55","-19.6","-46.1","-22.3","3","","0","","","","","",""
="2069","運錩","18.65","-0.15","-0.8","2015","15'10/01","0.8","17.4","","","","+1.25","10","15'10/01","0.2","17.4","","","","+1.25","10"
="2101","南港","38.05","-0.25","-0.65","2015","","0","","","","","","","","0","","","","","",""
="2102","泰豐","18.15","-0.1","-0.55","2015","15'07/30","0.15","14.2","13.85","+4.3","+31","+3.95","8","15'07/30","0.15","14.2","13.85","+4.3","+31","+3.95","8"
="2103","台橡","25.2","-0.05","-0.2","2015","15'08/25","1.52","18","16.5","+8.7","+52.7","+7.2","1","","0","","","","","",""
="2104","國際中橡","20.55","-0.05","-0.24","2015","15'08/31","2.4","29","24.4","-3.85","-15.8","-8.45","317","15'08/31","0.9","29","24.4","-3.85","-15.8","-8.45","317"
="2105","正新","39.7","-0.05","-0.13","2015","15'07/23","3","63.2","60.2","-20.5","-34.1","-23.5","167","","0","","","","","",""
="2106","建大","31.3","-0.25","-0.79","2015","15'08/28","2.25","45.85","41.5","-10.2","-24.6","-14.55","9","15'08/28","0.5","45.85","41.5","-10.2","-24.6","-14.55","9"
="2107","厚生","20.8","-0.15","-0.72","2015","15'07/02","2.8","29.4","26.6","-5.8","-21.8","-8.6","1402","","0","","","","","",""
="2108","南帝","36","-0.5","-1.37","2015","15'07/28","0.25","25","24.15","+11.85","+49.1","+11","10","15'07/28","0.25","25","24.15","+11.85","+49.1","+11","10"
="2109","華豐","14.7","-0.05","-0.34","2015","15'07/15","1.2","15.2","14","+0.7","+5","-0.5","621","","0","","","","","",""
="2114","鑫永銓","108","+1","+0.93","2015","15'07/13","5","85.3","80.3","+27.7","+34.5","+22.7","80","","0","","","","","",""
="2115","六暉-KY","31.35","-0.35","-1.1","2015","15'09/01","2.1","40.85","38.75","-7.4","-19.1","-9.5","9","","0","","","","","",""
="2201","裕隆","80.2","+0.2","+0.25","2015","15'07/22","0.7","32.65","31.95","+48.25","+151","+47.55","43","","0","","","","","",""
="2204","中華","93.5","-4","-4.1","2015","15'07/22","1.15","24.55","23.4","+70.1","+300","+68.95","233","","0","","","","","",""
="2206","三陽工業","80.8","-1.4","-1.7","2015","","0","","","","","","","","0","","","","","",""
="2207","和泰車","776","-1","-0.13","2015","15'07/16","10.5","417.5","407","+369","+90.7","+358.5","1","","0","","","","","",""
="2208","台船","24.1","-0.35","-1.43","2015","15'07/20","0.5","14.85","14.35","+9.75","+67.9","+9.25","109","","0","","","","","",""
="2211","長榮鋼","65","-0.2","-0.31","","","","","","","","","","","","","","","","",""
="2227","裕日車","197.5","-1","-0.5","2015","15'08/27","30","260","230","-32.5","-14.1","-62.5","30","","0","","","","","",""
="2228","劍麟","100.5","0","0","2015","15'07/02","3.5","144","140.5","-40","-28.5","-43.5","2","","0","","","","","",""
="2231","為升","168","+4","+2.44","2015","15'10/08","8","437.5","373.5","-205.5","-55","-269.5","614","15'10/08","1.5","437.5","373.5","-205.5","-55","-269.5","614"
="2233","宇隆","110.5","-1","-0.9","2015","15'06/26","4.75","82","77.3","+33.2","+42.9","+28.5","105","","0","","","","","",""
="2236","百達-KY","65.4","-1.4","-2.1","2015","15'10/12","1.33","31.3","29.95","+35.45","+118","+34.1","12","","0","","","","","",""
="2239","英利-KY","74.3","-4.6","-5.83","","","","","","","","","","","","","","","","",""
="2241","艾姆勒","38.55","+1.85","+5.04","","","","","","","","","","","","","","","","",""
="2243","宏旭-KY","16.25","-0.85","-4.97","","","","","","","","","","","","","","","","",""
="2247","汎德永業","334","-5","-1.47","","","","","","","","","","","","","","","","",""
="2250","IKKA-KY","70.6","-0.2","-0.28","","","","","","","","","","","","","","","","",""
="2301","光寶科","126.5","+6.5","+5.42","2015","15'08/10","1.97","33.15","31","+95.5","+308","+93.35","29","15'08/10","0.05","33.15","31","+95.5","+308","+93.35","29"
="2302","麗正","19.65","-0.3","-1.5","2015","15'08/13","0.34","7.14","6.59","+13.06","+198","+12.51","26","15'08/13","0.31","7.14","6.59","+13.06","+198","+12.51","26"
="2303","聯電","47.75","-0.75","-1.55","2015","15'07/14","0.55","12.55","12","+35.75","+298","+35.2","79","","0","","","","","",""
="2305","全友","21.4","-0.65","-2.95","2015","","0","","","","","","","","0","","","","","",""
="2308","台達電","363","+3.5","+0.97","2015","15'06/30","6.7","158","151.5","+211.5","+140","+205","1","","0","","","","","",""
="2312","金寶","15.95","+0.1","+0.63","2015","","0","","","","","","","","0","","","","","",""
="2313","華通","45.75","+0.15","+0.33","2015","15'07/08","0.6","19.35","18.75","+27","+144","+26.4","3","","0","","","","","",""
="2314","台揚","42.5","-0.9","-2.07","2015","","0","","","","","","","","0","","","","","",""
="2316","楠梓電","27.1","0","0","2015","15'07/02","1.5","29.3","27.8","-0.7","-2.52","-2.2","1","","0","","","","","",""
="2317","鴻海","107.5","+2.5","+2.38","2015","15'09/03","3.8","90.6","82.7","+24.8","+30","+16.9","352","15'09/03","0.5","90.6","82.7","+24.8","+30","+16.9","352"
="2321","東訊","19.2","+0.1","+0.52","2015","","0","","","","","","","","0","","","","","",""
="2323","中環","14.1","-0.7","-4.73","2015","","0","","","","","","","","0","","","","","",""
="2324","仁寶","29.55","+0.6","+2.07","2015","15'08/06","1.5","20.95","19.45","+10.1","+51.9","+8.6","43","","0","","","","","",""
="2327","國巨","497","+0.5","+0.1","2015","15'06/30","4","53","49","+448","+914","+444","32","","0","","","","","",""
="2328","廣宇","43.2","+1.4","+3.35","2015","15'08/31","0.29","11.95","11.65","+31.55","+271","+31.25","9","","0","","","","","",""
="2329","華泰","28.1","+0.1","+0.36","2015","","0","","","","","","","","0","","","","","",""
="2330","台積電","578","+1","+0.17","2015","15'06/29","4.5","146","141.5","+436.5","+308","+432","154","","0","","","","","",""
="2331","精英","30.35","-0.15","-0.49","2015","15'07/10","5","30.5","25.5","+4.85","+19","-0.15","1376","","0","","","","","",""
="2332","友訊","21.45","-0.25","-1.15","2015","","0","","","","","","","15'07/30","0.5","10.85","10.35","+11.1","","+10.6","57"
="2337","旺宏","31.85","-0.1","-0.31","2015","","0","","","","","","","","0","","","","","",""
="2338","光罩","79.7","-0.6","-0.75","2015","15'07/13","0.5","8.9","8.4","+71.3","+849","+70.8","121","","0","","","","","",""
="2340","台亞","50.6","-0.9","-1.75","2015","15'07/20","0.75","11.35","10.6","+40","+377","+39.25","169","","0","","","","","",""
="2342","茂矽","41.6","-0.8","-1.89","2015","","0","","","","","","","","0","","","","","",""
="2344","華邦電","27.9","+0.4","+1.45","2015","","0","","","","","","","","0","","","","","",""
="2345","智邦","390","+20.5","+5.55","2015","15'07/09","1.08","14.3","13.2","+376.8","+2855","+375.7","45","","0","","","","","",""
="2347","聯強","57.7","+0.7","+1.23","2015","15'07/30","3.3","40.55","37.25","+20.45","+54.9","+17.15","576","","0","","","","","",""
="2348","海悅","70.8","-0.1","-0.14","2015","15'08/18","0.5","37","36.5","+34.3","+94","+33.8","179","","0","","","","","",""
"2348A","海悅甲特","35.25","-0.15","-0.42","","","","","","","","","","","","","","","","",""
="2349","錸德","9.43","-0.11","-1.15","2015","","0","","","","","","","","0","","","","","",""
="2351","順德","129.5","-1","-0.77","2015","15'07/31","2.2","29.7","27.5","+102","+371","+99.8","79","","0","","","","","",""
="2352","佳世達","48.85","+1.85","+3.94","2015","15'07/16","0.6","11.05","10.45","+38.4","+367","+37.8","66","","0","","","","","",""
="2353","宏碁","33.25","0","0","2015","","0","","","","","","","","0","","","","","",""
="2354","鴻準","54","+0.4","+0.75","2015","15'08/27","2.5","91.2","87.8","-33.8","-38.5","-37.2","1","15'08/27","0.1","91.2","87.8","-33.8","-38.5","-37.2","1"
="2355","敬鵬","32.2","+0.05","+0.16","2015","15'07/28","2.2","39","36.8","-4.6","-12.5","-6.8","1","","0","","","","","",""
="2356","英業達","47.6","+1.85","+4.04","2015","15'07/16","1.75","20.5","18.75","+28.85","+154","+27.1","108","","0","","","","","",""
="2357","華碩","296.5","+0.5","+0.17","2015","15'08/10","17","271","254","+42.5","+16.7","+25.5","3","","0","","","","","",""
="2358","廷鑫","9.62","-0.31","-3.12","2015","","0","","","","","","","","0","","","","","",""
